,Unnamed: 0,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status,Market Value,Lookup Still Required?,Lookup Return Case
1292,1775,2075,378,"Euros 2016, Qualifiers",10.10.15,Kazakhstan vs Netherlands,2015,Kazakhstan,KZ,16. Суюмбаев,Suyumbaev,['Gafurzhan Suyumbaev'],SUCCESS,600000,FALSE,Found in Curr Season
1293,1777,2077,378,"Euros 2016, Qualifiers",10.10.15,Kazakhstan vs Netherlands,2015,Kazakhstan,KZ,5. Куат,Kuat,['Islambek Kuat'],SUCCESS,700000,FALSE,Found in Curr Season
1294,1778,2078,378,"Euros 2016, Qualifiers",10.10.15,Kazakhstan vs Netherlands,2015,Kazakhstan,KZ,9. Исламхан,Islamkhan,['Bauyrzhan Islamkhan'],SUCCESS,1000000,FALSE,Found in Curr Season
1295,1779,2079,378,"Euros 2016, Qualifiers",10.10.15,Kazakhstan vs Netherlands,2015,Kazakhstan,KZ,19. Досмагамбетов,Dosmagambetov,['Timur Dosmagambetov'],SUCCESS,300000,FALSE,Found in Curr Season
1296,1780,2080,379,"Euros 2016, Qualifiers",10.10.15,Czech vs Turkey,2015,Czech,CZ,2. Кадержабек,Kaderzhabek,['Pavel Kaderabek'],SUCCESS,2000000,FALSE,Found in Curr Season
1297,1781,2081,379,"Euros 2016, Qualifiers",10.10.15,Czech vs Turkey,2015,Czech,CZ,20. Новак,Novak,['Filip Novak'],SUCCESS,1000000,FALSE,Used Average of Season Before and After
1298,1782,2082,379,"Euros 2016, Qualifiers",10.10.15,Czech vs Turkey,2015,Czech,CZ,12. Павелка,Pavelka,['David Pavelka'],SUCCESS,1250000,FALSE,Found in Curr Season
1299,1784,2084,379,"Euros 2016, Qualifiers",10.10.15,Czech vs Turkey,2015,Turkey,TR,2. Эзбайраклы,Ezbayrakly,['Şener Özbayraklı'],SUCCESS,3800000,FALSE,Found in Curr Season
1300,1785,2085,379,"Euros 2016, Qualifiers",10.10.15,Czech vs Turkey,2015,Turkey,TR,16. Туфан,Tufan,['Ozan Tufan'],SUCCESS,1000000,FALSE,Found in Curr Season
1301,1786,2086,379,"Euros 2016, Qualifiers",10.10.15,Czech vs Turkey,2015,Turkey,TR,17. Тосун,Tosun,['Cenk Tosun'],SUCCESS,7000000,FALSE,Found in Curr Season
1302,1787,2087,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Latvia,LV,1. Ванин,Vanin,['Andris Vanins'],SUCCESS,600000,FALSE,Found in Curr Season
1303,1788,2088,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Latvia,LV,13. Горкшс,Gorkshs,['Kaspars Gorkss'],SUCCESS,350000,FALSE,Found in Curr Season
1304,1789,2089,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Latvia,LV,10. Шабала,Valerijs Sabala,['Valerijs Sabala'],SUCCESS,350000,FALSE,Found in Curr Season
1305,1790,2090,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Latvia,LV,2. Максименко,Maksimenko,['Vitalijs Maksimenko'],SUCCESS,250000,FALSE,Found in Curr Season
1306,1792,2092,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Latvia,LV,6. Габов,Gabov,['Vladislavs Gabovs'],SUCCESS,300000,FALSE,Found in Curr Season
1307,1793,2093,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Latvia,LV,15. Ракель,Raquel,['Deniss Rakels'],SUCCESS,1000000,FALSE,Found in Curr Season
1308,1794,2094,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Latvia,LV,17. Зюзин,Zyuzin,['Arturs Zjuzins'],SUCCESS,450000,FALSE,Found in Curr Season
1309,1795,2095,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Kazakhstan,KZ,1. Покатилов,Pokatilov,['Stas Pokatilov'],SUCCESS,800000,FALSE,Found in Curr Season
1310,1796,2096,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Kazakhstan,KZ,5. Куат,Kuat,['Islambek Kuat'],SUCCESS,700000,FALSE,Found in Curr Season
1311,1797,2097,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Kazakhstan,KZ,8. Смаков,Smakov,['Samat Smakov'],SUCCESS,100000,FALSE,Found in Curr Season
1312,1798,2098,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Kazakhstan,KZ,16. Суюмбаев,Suyumbaev,['Gafurzhan Suyumbaev'],SUCCESS,600000,FALSE,Found in Curr Season
1313,1799,2099,380,"Euros 2016, Qualifiers",13.10.15,Latvia vs Kazakhstan,2015,Kazakhstan,KZ,17. Нусербаев,Nuserbaev,['Tanat Nuserbaev'],SUCCESS,700000,FALSE,Found in Curr Season
1314,1800,2800,1489,Nations League 2018-2020,06.09.18,Latvia vs Andorra,2018,Andorra,AD,6. Лима,Ildefons Lima,['Ildefons Lima'],SUCCESS,75000,FALSE,Found in Curr Season
1315,1801,2801,1490,Nations League 2018-2020,09.09.18,Georgia vs Latvia,2018,Latvia,LV,6. Габов,Gabov,['Vladislavs Gabovs'],SUCCESS,250000,FALSE,Found in Curr Season
1316,1802,2802,1490,Nations League 2018-2020,09.09.18,Georgia vs Latvia,2018,Latvia,LV,8. Фертовс,Fertovs,['Aleksandrs Fertovs'],SUCCESS,350000,FALSE,Found in Curr Season
1317,1803,2803,1490,Nations League 2018-2020,09.09.18,Georgia vs Latvia,2018,Latvia,LV,16. Лукьяновс,Lukyanovs,['Ivans Lukjanovs'],SUCCESS,175000,FALSE,Found in Curr Season
1318,1804,2804,1492,Nations League 2018-2020,13.10.18,Georgia vs Andorra,2018,Andorra,AD,22. Родригес В.,V Rodriguez,['Víctor Rodríguez'],SUCCESS,125000,FALSE,Found in Curr Season
1319,1805,2805,1493,Nations League 2018-2020,13.10.18,Latvia vs Kazakhstan,2018,Latvia,LV,10. Шабала,Valerijs Sabala,['Valerijs Sabala'],SUCCESS,250000,FALSE,Found in Curr Season
1320,1806,2806,1493,Nations League 2018-2020,13.10.18,Latvia vs Kazakhstan,2018,Latvia,LV,16. Лукьяновс,Lukyanovs,['Ivans Lukjanovs'],SUCCESS,175000,FALSE,Found in Curr Season
1321,1807,2807,1494,Nations League 2018-2020,16.10.18,Kazakhstan vs Andorra,2018,Andorra,AD,22. Родригес В.,V Rodriguez,['Víctor Rodríguez'],SUCCESS,125000,FALSE,Found in Curr Season
1322,1808,2808,1495,Nations League 2018-2020,16.10.18,Latvia vs Georgia,2018,Latvia,LV,21. Жулев,Zhulev,['Vadims Zulevs'],SUCCESS,150000,FALSE,Found in Curr Season
1323,1809,2809,1495,Nations League 2018-2020,16.10.18,Latvia vs Georgia,2018,Latvia,LV,8. Фертовс,Fertovs,['Aleksandrs Fertovs'],SUCCESS,350000,FALSE,Found in Curr Season
1324,1810,2810,1496,Nations League 2018-2020,15.11.18,Kazakhstan vs Latvia,2018,Latvia,LV,6. Габов,Gabov,['Vladislavs Gabovs'],SUCCESS,250000,FALSE,Found in Curr Season
1325,1811,2811,1496,Nations League 2018-2020,15.11.18,Kazakhstan vs Latvia,2018,Latvia,LV,10. Шабала,Valerijs Sabala,['Valerijs Sabala'],SUCCESS,250000,FALSE,Found in Curr Season
1326,1812,2812,1498,Nations League 2018-2020,19.11.18,Andorra vs Latvia,2018,Andorra,AD,22. Родригес В.,V Rodriguez,['Víctor Rodríguez'],SUCCESS,125000,FALSE,Found in Curr Season
1327,1813,2813,1498,Nations League 2018-2020,19.11.18,Andorra vs Latvia,2018,Latvia,LV,10. Шабала,Valerijs Sabala,['Valerijs Sabala'],SUCCESS,250000,FALSE,Found in Curr Season
1328,1814,2814,1500,Nations League 2018-2020,08.09.18,Belarus vs San Marino,2018,San Marino,SM,17. Бьорди,Bjordi,['Juri Biordi'],SUCCESS,0,FALSE,Only Before + Zero Before
1329,1815,2815,1501,Nations League 2018-2020,08.09.18,Luxembourg vs Moldova,2018,Moldova,MD,2. Рябчук,Ryabchuk,['Oleg Reabciuk'],SUCCESS,750000,FALSE,Found in Curr Season
1330,1816,2816,1501,Nations League 2018-2020,08.09.18,Luxembourg vs Moldova,2018,Moldova,MD,10. Дедов,Dedov,['Alexandru Dedov'],SUCCESS,425000,FALSE,Found in Curr Season
1331,1817,2817,1502,Nations League 2018-2020,11.09.18,San Marino vs Luxembourg,2018,Luxembourg,LU,16. Баррейро,Barreiro,['Leandro Barreiro'],SUCCESS,500000,FALSE,Found in Curr Season
1332,1818,2818,1502,Nations League 2018-2020,11.09.18,San Marino vs Luxembourg,2018,Luxembourg,LU,9. Да Мота,Da Mota,['Daniel da Mota'],SUCCESS,125000,FALSE,Found in Curr Season
1333,1819,2819,1503,Nations League 2018-2020,11.09.18,Moldova vs Belarus,2018,Moldova,MD,2. Рябчук,Ryabchuk,['Oleg Reabciuk'],SUCCESS,750000,FALSE,Found in Curr Season
1334,1820,2820,1503,Nations League 2018-2020,11.09.18,Moldova vs Belarus,2018,Moldova,MD,22. Николаеску,Nicolaescu,['Ion Nicolaescu'],SUCCESS,50000,FALSE,Found in Curr Season
1335,1821,2821,1505,Nations League 2018-2020,12.10.18,Moldova vs San Marino,2018,San Marino,SM,5. Витайоли Ф.,F Vitayoli,['Fabio Vitaioli'],SUCCESS,0,FALSE,Used Average of Season Before and After
1336,1822,2822,1507,Nations League 2018-2020,15.10.18,Luxembourg vs San Marino,2018,San Marino,SM,5. Витайоли Ф.,F Vitayoli,['Fabio Vitaioli'],SUCCESS,0,FALSE,Used Average of Season Before and After
1337,1823,2823,1508,Nations League 2018-2020,15.11.18,San Marino vs Moldova,2018,San Marino,SM,5. Витайоли Ф.,F Vitayoli,['Fabio Vitaioli'],SUCCESS,0,FALSE,Used Average of Season Before and After
1338,1824,2824,1509,Nations League 2018-2020,15.11.18,Luxembourg vs Belarus,2018,Belarus,BY,10. Глеб А.,Hleb,['Aleksandr Hleb'],SUCCESS,150000,FALSE,Found in Curr Season
1339,1825,2825,1510,Nations League 2018-2020,18.11.18,San Marino vs Belarus,2018,San Marino,SM,5. Витайоли Ф.,F Vitayoli,['Fabio Vitaioli'],SUCCESS,0,FALSE,Used Average of Season Before and After
1340,1826,2826,1510,Nations League 2018-2020,18.11.18,San Marino vs Belarus,2018,Belarus,BY,10. Глеб А.,Hleb,['Aleksandr Hleb'],SUCCESS,150000,FALSE,Found in Curr Season
1341,1827,2827,1511,Nations League 2018-2020,18.11.18,Moldova vs Luxembourg,2018,Luxembourg,LU,9. Да Мота,Da Mota,['Daniel da Mota'],SUCCESS,125000,FALSE,Found in Curr Season
1342,1828,2828,1512,Nations League 2018-2020,07.09.18,Azerbaijan vs Kosovo,2018,Azerbaijan,AZ,1. Агаев К.,K Agaev,['Kamran Agayev'],SUCCESS,250000,FALSE,Found in Curr Season
1343,1830,2830,1513,Nations League 2018-2020,07.09.18,Faroe Islands vs Malta,2018,Malta,MT,1. Хогг,Hogg,['Andrew Hogg'],SUCCESS,200000,FALSE,Found in Curr Season
1344,1831,2831,1513,Nations League 2018-2020,07.09.18,Faroe Islands vs Malta,2018,Malta,MT,3. Зерафа Дж.,J Zerafa,['Joseph Zerafa'],SUCCESS,175000,FALSE,Found in Curr Season
1345,1833,2833,1513,Nations League 2018-2020,07.09.18,Faroe Islands vs Malta,2018,Malta,MT,19. Эффйонг,Effyong,['Alfred Effiong'],SUCCESS,175000,FALSE,Found in Curr Season
1346,1834,2834,1515,Nations League 2018-2020,10.09.18,Malta vs Azerbaijan,2018,Malta,MT,1. Хогг,Hogg,['Andrew Hogg'],SUCCESS,200000,FALSE,Found in Curr Season
1347,1835,2835,1515,Nations League 2018-2020,10.09.18,Malta vs Azerbaijan,2018,Malta,MT,3. Зерафа Дж.,J Zerafa,['Joseph Zerafa'],SUCCESS,175000,FALSE,Found in Curr Season
1348,1836,2836,1515,Nations League 2018-2020,10.09.18,Malta vs Azerbaijan,2018,Malta,MT,17. Камильери Р.,R Camilleri,['Ryan Camilleri'],SUCCESS,150000,FALSE,Found in Curr Season
1349,1837,2837,1515,Nations League 2018-2020,10.09.18,Malta vs Azerbaijan,2018,Malta,MT,6. Фенек Р.,R Fenech,['Ryan Fenech'],SUCCESS,100000,FALSE,Found in Curr Season
1350,1840,2840,1515,Nations League 2018-2020,10.09.18,Malta vs Azerbaijan,2018,Azerbaijan,AZ,1. Агаев К.,K Agaev,['Kamran Agayev'],SUCCESS,250000,FALSE,Found in Curr Season
1351,1841,2841,1515,Nations League 2018-2020,10.09.18,Malta vs Azerbaijan,2018,Azerbaijan,AZ,9. Алиев Р.,R Aliev,['Rauf Aliyev'],SUCCESS,400000,FALSE,Found in Curr Season
1352,1842,2842,1516,Nations League 2018-2020,11.10.18,Faroe Islands vs Azerbaijan,2018,Faroe Islands,FO,10. Юстинуссен Ф.,F Justinussen,['Finnur Justinussen'],SUCCESS,200000,FALSE,Found in Curr Season
1353,1843,2843,1516,Nations League 2018-2020,11.10.18,Faroe Islands vs Azerbaijan,2018,Azerbaijan,AZ,1. Агаев К.,K Agaev,['Kamran Agayev'],SUCCESS,250000,FALSE,Found in Curr Season
1354,1844,1600,582,"Euros 2016, Qualifiers",03.09.15,Bulgaria vs Norway,2015,Bulgaria,BG,15. Чочев,Chochev,['Ivaylo Chochev'],SUCCESS,2500000,FALSE,Found in Curr Season
1355,1846,1602,582,"Euros 2016, Qualifiers",03.09.15,Bulgaria vs Norway,2015,Bulgaria,BG,21. Дяков,Dyakov,['Svetoslav Dyakov'],SUCCESS,2300000,FALSE,Found in Curr Season
1356,1847,1603,582,"Euros 2016, Qualifiers",03.09.15,Bulgaria vs Norway,2015,Norway,NO,3. Ховланн,Hovlann,['Even Hovland'],SUCCESS,1000000,FALSE,Found in Curr Season
1357,1848,1604,582,"Euros 2016, Qualifiers",03.09.15,Bulgaria vs Norway,2015,Norway,NO,9. Седерлунн,Sederlunn,['Alexander Søderlund'],SUCCESS,2000000,FALSE,Found in Curr Season
1358,1849,1605,582,"Euros 2016, Qualifiers",03.09.15,Bulgaria vs Norway,2015,Norway,NO,19. Бергет,Berget,['Jo Inge Berget'],SUCCESS,1600000,FALSE,Found in Curr Season
1359,1850,1606,583,"Euros 2016, Qualifiers",03.09.15,Italy vs Malta,2015,Italy,IT,21. Пирло,Pirlo,['Andrea Pirlo'],SUCCESS,2000000,FALSE,Only Before
1360,1851,1607,583,"Euros 2016, Qualifiers",03.09.15,Italy vs Malta,2015,Malta,MT,1. Хогг,Hogg,['Andrew Hogg'],SUCCESS,500000,FALSE,Found in Curr Season
1361,1852,1608,583,"Euros 2016, Qualifiers",03.09.15,Italy vs Malta,2015,Malta,MT,2. Мускат А.,A Muscat,['Rowen Muscat'],SUCCESS,125000,FALSE,Found in Curr Season
1362,1853,1609,583,"Euros 2016, Qualifiers",03.09.15,Italy vs Malta,2015,Malta,MT,5. Агиус,Agius,['Andrei Agius'],SUCCESS,100000,FALSE,Found in Curr Season
1363,1854,1610,583,"Euros 2016, Qualifiers",03.09.15,Italy vs Malta,2015,Malta,MT,6. Фенек,['Paul Fenech'],['Paul Fenech'],SUCCESS,200000,FALSE,Found in Curr Season
1364,1855,1611,583,"Euros 2016, Qualifiers",03.09.15,Italy vs Malta,2015,Malta,MT,7. Файлла,Failla,['Clayton Failla'],SUCCESS,250000,FALSE,Found in Curr Season
1365,1857,1613,583,"Euros 2016, Qualifiers",03.09.15,Italy vs Malta,2015,Malta,MT,11. Мускат Р.,R Muscat,['Rowen Muscat'],SUCCESS,125000,FALSE,Found in Curr Season
1366,1858,1614,583,"Euros 2016, Qualifiers",03.09.15,Italy vs Malta,2015,Malta,MT,13. Шембри,Schembri,['André Schembri'],SUCCESS,750000,FALSE,Found in Curr Season
1367,1859,1615,583,"Euros 2016, Qualifiers",03.09.15,Italy vs Malta,2015,Malta,MT,15. Борг С.,S Borg,['Steve Borg'],SUCCESS,350000,FALSE,Found in Curr Season
1368,1860,1616,583,"Euros 2016, Qualifiers",03.09.15,Italy vs Malta,2015,Malta,MT,19. Эффьонг,Effiong,['Alfred Effiong'],SUCCESS,125000,FALSE,Found in Curr Season
1369,1861,1617,583,"Euros 2016, Qualifiers",03.09.15,Italy vs Malta,2015,Malta,MT,22. Мускат З.,Z Muskat,['Zach Muscat'],SUCCESS,225000,FALSE,Found in Curr Season
1370,1862,1618,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Malta,MT,1. Хогг,Hogg,['Andrew Hogg'],SUCCESS,500000,FALSE,Found in Curr Season
1371,1863,1619,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Malta,MT,2. Мускат А.,A Muscat,['Rowen Muscat'],SUCCESS,125000,FALSE,Found in Curr Season
1372,1864,1620,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Malta,MT,5. Агиус,Agius,['Andrei Agius'],SUCCESS,100000,FALSE,Found in Curr Season
1373,1868,1624,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Malta,MT,11. Мускат Р.,R Muscat,['Rowen Muscat'],SUCCESS,125000,FALSE,Found in Curr Season
1374,1869,1625,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Malta,MT,13. Шембри,Schembri,['André Schembri'],SUCCESS,750000,FALSE,Found in Curr Season
1375,1872,1628,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Malta,MT,19. Эффьонг,Effiong,['Alfred Effiong'],SUCCESS,125000,FALSE,Found in Curr Season
1376,1873,1629,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Azerbaijan,AZ,1. Агаев К.,K Agaev,['Kamran Agayev'],SUCCESS,500000,FALSE,Found in Curr Season
1377,1875,1631,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Azerbaijan,AZ,3. Мирзабеков,Mirzabekov,['Mahammad Mirzabayov'],SUCCESS,400000,FALSE,Found in Curr Season
1378,1877,1633,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Azerbaijan,AZ,10. Гурбанов,Gurbanov,['Ruslan Qurbanov'],SUCCESS,150000,FALSE,Found in Curr Season
1379,1878,1634,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Azerbaijan,AZ,13. Назаров,Nazarov,['Dimitrij Nazarov'],SUCCESS,650000,FALSE,Found in Curr Season
1380,1879,1635,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Azerbaijan,AZ,14. Садыгов,Sadigov,['Rashad Sadiqov'],SUCCESS,120000,FALSE,Only Before
1381,1880,1636,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Azerbaijan,AZ,19. Амиргулиев,Amirguliev,['Rahid Amirquliyev'],SUCCESS,350000,FALSE,Found in Curr Season
1382,1881,1637,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Azerbaijan,AZ,20. Тагиев,Tagiyev,['Cavid Tagiyev'],SUCCESS,350000,FALSE,Found in Curr Season
1383,1882,1638,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Azerbaijan,AZ,21. Дашдемиров,Dashdemirov,['Arif Dashdemirov'],SUCCESS,400000,FALSE,Found in Curr Season
1384,1883,1639,584,"Euros 2016, Qualifiers",06.09.15,Malta vs Azerbaijan,2015,Azerbaijan,AZ,22. Исмаилов,Ismailov,['Afran Ismayilov'],SUCCESS,300000,FALSE,Found in Curr Season
1385,1884,1640,585,"Euros 2016, Qualifiers",06.09.15,Norway vs Croatia,2015,Norway,NO,3. Ховланн,Hovlann,['Even Hovland'],SUCCESS,1000000,FALSE,Found in Curr Season
1386,1885,1641,585,"Euros 2016, Qualifiers",06.09.15,Norway vs Croatia,2015,Norway,NO,9. Седерлунн,Sederlunn,['Alexander Søderlund'],SUCCESS,2000000,FALSE,Found in Curr Season
1387,1886,1642,586,"Euros 2016, Qualifiers",06.09.15,Italy vs Bulgaria,2015,Italy,IT,4. Дармиан,Darmian,['Matteo Darmian'],SUCCESS,8000000,FALSE,Found in Curr Season
1388,1887,1643,586,"Euros 2016, Qualifiers",06.09.15,Italy vs Bulgaria,2015,Bulgaria,BG,12. Митрев,Mitrev,['Bozhidar Mitrev'],SUCCESS,400000,FALSE,Found in Curr Season
1389,1888,1644,586,"Euros 2016, Qualifiers",06.09.15,Italy vs Bulgaria,2015,Bulgaria,BG,3. Александров А.,A Aleksandrov,['Mihail Aleksandrov'],SUCCESS,700000,FALSE,Found in Curr Season
1390,1889,1645,586,"Euros 2016, Qualifiers",06.09.15,Italy vs Bulgaria,2015,Bulgaria,BG,5. Бодуров,Bodurov,['Nikolay Bodurov'],SUCCESS,1000000,FALSE,Found in Curr Season
1391,1890,1646,586,"Euros 2016, Qualifiers",06.09.15,Italy vs Bulgaria,2015,Bulgaria,BG,6. Минев В.,V Minev,['Veselin Minev'],SUCCESS,400000,FALSE,Only Before
1392,1892,1648,586,"Euros 2016, Qualifiers",06.09.15,Italy vs Bulgaria,2015,Bulgaria,BG,14. Минев Й.,J  Minev,['Yordan Minev'],SUCCESS,480000,FALSE,Only Before
1393,1893,1649,586,"Euros 2016, Qualifiers",06.09.15,Italy vs Bulgaria,2015,Bulgaria,BG,15. Чочев,Chochev,['Ivaylo Chochev'],SUCCESS,2500000,FALSE,Found in Curr Season
1394,1895,1651,586,"Euros 2016, Qualifiers",06.09.15,Italy vs Bulgaria,2015,Bulgaria,BG,19. Мицански,Mitzanski,['Iliyan Mitsanski'],SUCCESS,720000,FALSE,Only Before
1395,1896,1652,586,"Euros 2016, Qualifiers",06.09.15,Italy vs Bulgaria,2015,Bulgaria,BG,21. Дьяков,Dyakov,['Svetoslav Dyakov'],SUCCESS,2300000,FALSE,Found in Curr Season
1396,1897,1653,586,"Euros 2016, Qualifiers",06.09.15,Italy vs Bulgaria,2015,Bulgaria,BG,22. Неделев,Nedelev,['Todor Nedelev'],SUCCESS,1000000,FALSE,Used Average of Season Before and After
1397,1898,1654,587,"Euros 2016, Qualifiers",10.10.15,Azerbaijan vs Italy,2015,Azerbaijan,AZ,1. Агаев К.,K Agaev,['Kamran Agayev'],SUCCESS,500000,FALSE,Found in Curr Season
1398,1899,1655,587,"Euros 2016, Qualifiers",10.10.15,Azerbaijan vs Italy,2015,Azerbaijan,AZ,21. Дашдемиров,Dashdemirov,['Arif Dashdemirov'],SUCCESS,400000,FALSE,Found in Curr Season
1399,1900,1656,587,"Euros 2016, Qualifiers",10.10.15,Azerbaijan vs Italy,2015,Azerbaijan,AZ,19. Амиргулиев,Amirguliev,['Rahid Amirquliyev'],SUCCESS,350000,FALSE,Found in Curr Season
1400,1902,1658,587,"Euros 2016, Qualifiers",10.10.15,Azerbaijan vs Italy,2015,Azerbaijan,AZ,22. Исмайлов,Ismailov,['Afran Ismayilov'],SUCCESS,300000,FALSE,Found in Curr Season
1401,1903,1659,588,"Euros 2016, Qualifiers",10.10.15,Norway vs Malta,2015,Norway,NO,3. Ховланн,Hovlann,['Even Hovland'],SUCCESS,1000000,FALSE,Found in Curr Season
1402,1905,1661,588,"Euros 2016, Qualifiers",10.10.15,Norway vs Malta,2015,Norway,NO,9. Седерлунн,Sederlunn,['Alexander Søderlund'],SUCCESS,2000000,FALSE,Found in Curr Season
1403,1906,1662,588,"Euros 2016, Qualifiers",10.10.15,Norway vs Malta,2015,Malta,MT,1. Хогг,Hogg,['Andrew Hogg'],SUCCESS,500000,FALSE,Found in Curr Season
1404,1907,1663,588,"Euros 2016, Qualifiers",10.10.15,Norway vs Malta,2015,Malta,MT,2. Мускат А.,A Muscat,['Rowen Muscat'],SUCCESS,125000,FALSE,Found in Curr Season
1405,1908,1664,588,"Euros 2016, Qualifiers",10.10.15,Norway vs Malta,2015,Malta,MT,7. Файлла,Failla,['Clayton Failla'],SUCCESS,250000,FALSE,Found in Curr Season
1406,1909,1665,588,"Euros 2016, Qualifiers",10.10.15,Norway vs Malta,2015,Malta,MT,22. Мускат З.,Z Muskat,['Zach Muscat'],SUCCESS,225000,FALSE,Found in Curr Season
1407,1911,1667,588,"Euros 2016, Qualifiers",10.10.15,Norway vs Malta,2015,Malta,MT,6. Фенек Р.,R Fenech,['Ryan Fenech'],SUCCESS,75000,FALSE,Found in Curr Season
1408,1913,1669,588,"Euros 2016, Qualifiers",10.10.15,Norway vs Malta,2015,Malta,MT,11. Мускат Р.,R Muscat,['Rowen Muscat'],SUCCESS,125000,FALSE,Found in Curr Season
1409,1914,1670,588,"Euros 2016, Qualifiers",10.10.15,Norway vs Malta,2015,Malta,MT,19. Эффьонг,Effiong,['Alfred Effiong'],SUCCESS,125000,FALSE,Found in Curr Season
1410,1915,1671,588,"Euros 2016, Qualifiers",10.10.15,Norway vs Malta,2015,Malta,MT,13. Шембри,Schembri,['André Schembri'],SUCCESS,750000,FALSE,Found in Curr Season
1411,1916,1672,589,"Euros 2016, Qualifiers",10.10.15,Croatia vs Bulgaria,2015,Bulgaria,BG,1. Митрев,Mitrev,['Bozhidar Mitrev'],SUCCESS,400000,FALSE,Found in Curr Season
