Team Name,Interval Range,Total Matches,Total Wins,Win Percentage,Interval Side
Mauritania,$-1000000 - $-5000000.0,5,1,20.0,Less Valuable
Mauritania,$-5000000.0 - $-10000000,3,1,33.33333333333333,Less Valuable
Mauritania,$-10000000 - $-50000000.0,20,5,25.0,Less Valuable
Mauritania,$-50000000.0 - $-100000000,7,1,14.285714285714285,Less Valuable
Mauritania,$-100000000 - $-500000000.0,2,0,0.0,Less Valuable
Mauritania,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Mauritius,$100000 - $500000.0,2,0,0.0,More Valuable
Mauritius,$1000000 - $5000000.0,0,0,0.0,More Valuable
Mauritius,$5000000.0 - $10000000,0,0,0.0,More Valuable
Mauritius,$10000000 - $50000000.0,0,0,0.0,More Valuable
Mauritius,$50000000.0 - $100000000,0,0,0.0,More Valuable
Mauritius,$100000000 - $500000000.0,0,0,0.0,More Valuable
Mauritius,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Mauritius,$-100000 - $-500000.0,4,0,0.0,Less Valuable
Mauritius,$-1000000 - $-5000000.0,2,0,0.0,Less Valuable
Mauritius,$-5000000.0 - $-10000000,6,1,16.666666666666664,Less Valuable
Mauritius,$-10000000 - $-50000000.0,3,0,0.0,Less Valuable
Mauritius,$-50000000.0 - $-100000000,2,0,0.0,Less Valuable
Mauritius,$-100000000 - $-500000000.0,0,0,0.0,Less Valuable
Mauritius,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Mexico,$100000 - $500000.0,0,0,0,More Valuable
Mexico,$1000000 - $5000000.0,0,0,0,More Valuable
Mexico,$5000000.0 - $10000000,2,2,100.0,More Valuable
Mexico,$10000000 - $50000000.0,47,27,57.446808510638306,More Valuable
Mexico,$50000000.0 - $100000000,36,28,77.77777777777779,More Valuable
Mexico,$100000000 - $500000000.0,4,2,50.0,More Valuable
Mexico,$500000000.0 - $1000000000,0,0,0,More Valuable
Mexico,$-100000 - $-500000.0,0,0,0,Less Valuable
Mexico,$-1000000 - $-5000000.0,1,0,0.0,Less Valuable
Mexico,$-5000000.0 - $-10000000,1,0,0.0,Less Valuable
Mexico,$-10000000 - $-50000000.0,5,3,60.0,Less Valuable
Mexico,$-50000000.0 - $-100000000,5,1,20.0,Less Valuable
Mexico,$-100000000 - $-500000000.0,8,3,37.5,Less Valuable
Mexico,$-500000000.0 - $-1000000000,0,0,0,Less Valuable
Moldova,$100000 - $500000.0,2,1,50.0,More Valuable
Moldova,$1000000 - $5000000.0,6,2,33.33333333333333,More Valuable
Moldova,$5000000.0 - $10000000,9,4,44.44444444444444,More Valuable
Moldova,$10000000 - $50000000.0,4,3,75.0,More Valuable
Moldova,$50000000.0 - $100000000,0,0,0.0,More Valuable
Moldova,$100000000 - $500000000.0,0,0,0.0,More Valuable
Moldova,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Moldova,$-100000 - $-500000.0,0,0,0,Less Valuable
Moldova,$-1000000 - $-5000000.0,0,0,0,Less Valuable
Moldova,$-5000000.0 - $-10000000,2,0,0.0,Less Valuable
Moldova,$-10000000 - $-50000000.0,17,1,5.88235294117647,Less Valuable
Moldova,$-50000000.0 - $-100000000,20,0,0.0,Less Valuable
Moldova,$-100000000 - $-500000000.0,13,1,7.6923076923076925,Less Valuable
Moldova,$-500000000.0 - $-1000000000,2,0,0.0,Less Valuable
Mongolia,$100000 - $500000.0,0,0,0,More Valuable
Mongolia,$1000000 - $5000000.0,0,0,0,More Valuable
Mongolia,$5000000.0 - $10000000,0,0,0,More Valuable
Mongolia,$10000000 - $50000000.0,0,0,0,More Valuable
Mongolia,$50000000.0 - $100000000,0,0,0,More Valuable
Mongolia,$100000000 - $500000000.0,0,0,0,More Valuable
Mongolia,$500000000.0 - $1000000000,0,0,0,More Valuable
Mongolia,$-100000 - $-500000.0,7,1,14.285714285714285,Less Valuable
Mongolia,$-1000000 - $-5000000.0,6,2,33.33333333333333,Less Valuable
Mongolia,$-5000000.0 - $-10000000,0,0,0.0,Less Valuable
Mongolia,$-10000000 - $-50000000.0,0,0,0.0,Less Valuable
Mongolia,$-50000000.0 - $-100000000,2,0,0.0,Less Valuable
Mongolia,$-100000000 - $-500000000.0,0,0,0.0,Less Valuable
Mongolia,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Montenegro,$100000 - $500000.0,0,0,0,More Valuable
Montenegro,$1000000 - $5000000.0,0,0,0,More Valuable
Montenegro,$5000000.0 - $10000000,5,3,60.0,More Valuable
Montenegro,$10000000 - $50000000.0,26,16,61.53846153846154,More Valuable
Montenegro,$50000000.0 - $100000000,3,3,100.0,More Valuable
Montenegro,$100000000 - $500000000.0,0,0,0,More Valuable
Montenegro,$500000000.0 - $1000000000,0,0,0,More Valuable
Montenegro,$-100000 - $-500000.0,0,0,0,Less Valuable
Montenegro,$-1000000 - $-5000000.0,2,0,0.0,Less Valuable
Montenegro,$-5000000.0 - $-10000000,3,2,66.66666666666666,Less Valuable
Montenegro,$-10000000 - $-50000000.0,10,1,10.0,Less Valuable
Montenegro,$-50000000.0 - $-100000000,11,1,9.090909090909092,Less Valuable
Montenegro,$-100000000 - $-500000000.0,13,0,0.0,Less Valuable
Montenegro,$-500000000.0 - $-1000000000,2,0,0.0,Less Valuable
Montserrat,$100000 - $500000.0,5,1,20.0,More Valuable
Montserrat,$1000000 - $5000000.0,1,1,100.0,More Valuable
Montserrat,$5000000.0 - $10000000,0,0,0.0,More Valuable
Montserrat,$10000000 - $50000000.0,0,0,0.0,More Valuable
Montserrat,$50000000.0 - $100000000,0,0,0.0,More Valuable
Montserrat,$100000000 - $500000000.0,0,0,0.0,More Valuable
Montserrat,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Montserrat,$-100000 - $-500000.0,0,0,0,Less Valuable
Montserrat,$-1000000 - $-5000000.0,2,0,0.0,Less Valuable
Montserrat,$-5000000.0 - $-10000000,0,0,0,Less Valuable
Montserrat,$-10000000 - $-50000000.0,0,0,0,Less Valuable
Montserrat,$-50000000.0 - $-100000000,0,0,0,Less Valuable
Montserrat,$-100000000 - $-500000000.0,0,0,0,Less Valuable
Montserrat,$-500000000.0 - $-1000000000,0,0,0,Less Valuable
Morocco,$100000 - $500000.0,1,0,0.0,More Valuable
Morocco,$1000000 - $5000000.0,1,1,100.0,More Valuable
Morocco,$5000000.0 - $10000000,3,1,33.33333333333333,More Valuable
Morocco,$10000000 - $50000000.0,23,15,65.21739130434783,More Valuable
Morocco,$50000000.0 - $100000000,2,1,50.0,More Valuable
Morocco,$100000000 - $500000000.0,27,19,70.37037037037037,More Valuable
Morocco,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Morocco,$-100000 - $-500000.0,0,0,0,Less Valuable
Morocco,$-1000000 - $-5000000.0,1,0,0.0,Less Valuable
Morocco,$-5000000.0 - $-10000000,1,0,0.0,Less Valuable
Morocco,$-10000000 - $-50000000.0,4,2,50.0,Less Valuable
Morocco,$-50000000.0 - $-100000000,4,2,50.0,Less Valuable
Morocco,$-100000000 - $-500000000.0,5,2,40.0,Less Valuable
Morocco,$-500000000.0 - $-1000000000,0,0,0,Less Valuable
Mozambique,$100000 - $500000.0,2,0,0.0,More Valuable
Mozambique,$1000000 - $5000000.0,12,5,41.66666666666667,More Valuable
Mozambique,$5000000.0 - $10000000,12,6,50.0,More Valuable
Mozambique,$10000000 - $50000000.0,5,2,40.0,More Valuable
Mozambique,$50000000.0 - $100000000,0,0,0.0,More Valuable
Mozambique,$100000000 - $500000000.0,0,0,0.0,More Valuable
Mozambique,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Mozambique,$-100000 - $-500000.0,3,3,100.0,Less Valuable
Mozambique,$-1000000 - $-5000000.0,1,1,100.0,Less Valuable
Mozambique,$-5000000.0 - $-10000000,5,1,20.0,Less Valuable
Mozambique,$-10000000 - $-50000000.0,7,0,0.0,Less Valuable
Mozambique,$-50000000.0 - $-100000000,3,0,0.0,Less Valuable
Mozambique,$-100000000 - $-500000000.0,6,0,0.0,Less Valuable
Mozambique,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Myanmar,$100000 - $500000.0,6,3,50.0,More Valuable
Myanmar,$1000000 - $5000000.0,3,1,33.33333333333333,More Valuable
Myanmar,$5000000.0 - $10000000,0,0,0.0,More Valuable
Myanmar,$10000000 - $50000000.0,0,0,0.0,More Valuable
Myanmar,$50000000.0 - $100000000,0,0,0.0,More Valuable
Myanmar,$100000000 - $500000000.0,0,0,0.0,More Valuable
Myanmar,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Myanmar,$-100000 - $-500000.0,1,0,0.0,Less Valuable
Myanmar,$-1000000 - $-5000000.0,8,1,12.5,Less Valuable
Myanmar,$-5000000.0 - $-10000000,0,0,0.0,Less Valuable
Myanmar,$-10000000 - $-50000000.0,3,0,0.0,Less Valuable
Myanmar,$-50000000.0 - $-100000000,2,0,0.0,Less Valuable
Myanmar,$-100000000 - $-500000000.0,0,0,0.0,Less Valuable
Myanmar,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Namibia,$100000 - $500000.0,6,3,50.0,More Valuable
Namibia,$1000000 - $5000000.0,6,5,83.33333333333334,More Valuable
Namibia,$5000000.0 - $10000000,0,0,0.0,More Valuable
Namibia,$10000000 - $50000000.0,0,0,0.0,More Valuable
Namibia,$50000000.0 - $100000000,0,0,0.0,More Valuable
Namibia,$100000000 - $500000000.0,0,0,0.0,More Valuable
Namibia,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Namibia,$-100000 - $-500000.0,3,1,33.33333333333333,Less Valuable
Namibia,$-1000000 - $-5000000.0,8,3,37.5,Less Valuable
Namibia,$-5000000.0 - $-10000000,6,2,33.33333333333333,Less Valuable
Namibia,$-10000000 - $-50000000.0,10,2,20.0,Less Valuable
Namibia,$-50000000.0 - $-100000000,7,1,14.285714285714285,Less Valuable
Namibia,$-100000000 - $-500000000.0,3,0,0.0,Less Valuable
Namibia,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Nepal,$100000 - $500000.0,5,3,60.0,More Valuable
Nepal,$1000000 - $5000000.0,0,0,0.0,More Valuable
Nepal,$5000000.0 - $10000000,0,0,0.0,More Valuable
Nepal,$10000000 - $50000000.0,0,0,0.0,More Valuable
Nepal,$50000000.0 - $100000000,0,0,0.0,More Valuable
Nepal,$100000000 - $500000000.0,0,0,0.0,More Valuable
Nepal,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Nepal,$-100000 - $-500000.0,2,0,0.0,Less Valuable
Nepal,$-1000000 - $-5000000.0,6,0,0.0,Less Valuable
Nepal,$-5000000.0 - $-10000000,0,0,0.0,Less Valuable
Nepal,$-10000000 - $-50000000.0,3,0,0.0,Less Valuable
Nepal,$-50000000.0 - $-100000000,0,0,0.0,Less Valuable
Nepal,$-100000000 - $-500000000.0,0,0,0.0,Less Valuable
Nepal,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Netherlands,$100000 - $500000.0,0,0,0,More Valuable
Netherlands,$1000000 - $5000000.0,0,0,0,More Valuable
Netherlands,$5000000.0 - $10000000,0,0,0,More Valuable
Netherlands,$10000000 - $50000000.0,1,1,100.0,More Valuable
Netherlands,$50000000.0 - $100000000,12,8,66.66666666666666,More Valuable
Netherlands,$100000000 - $500000000.0,60,46,76.66666666666667,More Valuable
Netherlands,$500000000.0 - $1000000000,0,0,0,More Valuable
Netherlands,$-100000 - $-500000.0,0,0,0,Less Valuable
Netherlands,$-1000000 - $-5000000.0,0,0,0,Less Valuable
Netherlands,$-5000000.0 - $-10000000,0,0,0,Less Valuable
Netherlands,$-10000000 - $-50000000.0,4,2,50.0,Less Valuable
Netherlands,$-50000000.0 - $-100000000,1,1,100.0,Less Valuable
Netherlands,$-100000000 - $-500000000.0,11,2,18.181818181818183,Less Valuable
Netherlands,$-500000000.0 - $-1000000000,0,0,0,Less Valuable
New Zealand,$100000 - $500000.0,0,0,0,More Valuable
New Zealand,$1000000 - $5000000.0,0,0,0,More Valuable
New Zealand,$5000000.0 - $10000000,1,0,0.0,More Valuable
New Zealand,$10000000 - $50000000.0,2,0,0.0,More Valuable
New Zealand,$50000000.0 - $100000000,0,0,0,More Valuable
New Zealand,$100000000 - $500000000.0,0,0,0,More Valuable
New Zealand,$500000000.0 - $1000000000,0,0,0,More Valuable
New Zealand,$-100000 - $-500000.0,0,0,0,Less Valuable
New Zealand,$-1000000 - $-5000000.0,0,0,0,Less Valuable
New Zealand,$-5000000.0 - $-10000000,2,0,0.0,Less Valuable
New Zealand,$-10000000 - $-50000000.0,4,1,25.0,Less Valuable
New Zealand,$-50000000.0 - $-100000000,1,0,0.0,Less Valuable
New Zealand,$-100000000 - $-500000000.0,0,0,0,Less Valuable
New Zealand,$-500000000.0 - $-1000000000,0,0,0,Less Valuable
Nicaragua,$100000 - $500000.0,4,4,100.0,More Valuable
Nicaragua,$1000000 - $5000000.0,2,2,100.0,More Valuable
Nicaragua,$5000000.0 - $10000000,0,0,0.0,More Valuable
Nicaragua,$10000000 - $50000000.0,0,0,0.0,More Valuable
Nicaragua,$50000000.0 - $100000000,0,0,0.0,More Valuable
Nicaragua,$100000000 - $500000000.0,0,0,0.0,More Valuable
Nicaragua,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Nicaragua,$-100000 - $-500000.0,0,0,0,Less Valuable
Nicaragua,$-1000000 - $-5000000.0,5,0,0.0,Less Valuable
Nicaragua,$-5000000.0 - $-10000000,5,1,20.0,Less Valuable
Nicaragua,$-10000000 - $-50000000.0,1,0,0.0,Less Valuable
Nicaragua,$-50000000.0 - $-100000000,0,0,0,Less Valuable
Nicaragua,$-100000000 - $-500000000.0,0,0,0,Less Valuable
Nicaragua,$-500000000.0 - $-1000000000,0,0,0,Less Valuable
Niger,$100000 - $500000.0,4,2,50.0,More Valuable
Niger,$1000000 - $5000000.0,7,5,71.42857142857143,More Valuable
Niger,$5000000.0 - $10000000,0,0,0.0,More Valuable
Niger,$10000000 - $50000000.0,0,0,0.0,More Valuable
Niger,$50000000.0 - $100000000,0,0,0.0,More Valuable
Niger,$100000000 - $500000000.0,0,0,0.0,More Valuable
Niger,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Niger,$-100000 - $-500000.0,2,1,50.0,Less Valuable
Niger,$-1000000 - $-5000000.0,7,0,0.0,Less Valuable
Niger,$-5000000.0 - $-10000000,6,1,16.666666666666664,Less Valuable
Niger,$-10000000 - $-50000000.0,11,1,9.090909090909092,Less Valuable
Niger,$-50000000.0 - $-100000000,5,0,0.0,Less Valuable
Niger,$-100000000 - $-500000000.0,6,0,0.0,Less Valuable
Niger,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Nigeria,$100000 - $500000.0,1,1,100.0,More Valuable
Nigeria,$1000000 - $5000000.0,3,2,66.66666666666666,More Valuable
Nigeria,$5000000.0 - $10000000,3,2,66.66666666666666,More Valuable
Nigeria,$10000000 - $50000000.0,25,10,40.0,More Valuable
Nigeria,$50000000.0 - $100000000,19,14,73.68421052631578,More Valuable
Nigeria,$100000000 - $500000000.0,27,19,70.37037037037037,More Valuable
Nigeria,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Nigeria,$-100000 - $-500000.0,0,0,0,Less Valuable
Nigeria,$-1000000 - $-5000000.0,0,0,0,Less Valuable
Nigeria,$-5000000.0 - $-10000000,0,0,0,Less Valuable
Nigeria,$-10000000 - $-50000000.0,2,2,100.0,Less Valuable
Nigeria,$-50000000.0 - $-100000000,2,0,0.0,Less Valuable
Nigeria,$-100000000 - $-500000000.0,4,0,0.0,Less Valuable
Nigeria,$-500000000.0 - $-1000000000,0,0,0,Less Valuable
North Korea,$100000 - $500000.0,3,2,66.66666666666666,More Valuable
North Korea,$1000000 - $5000000.0,5,3,60.0,More Valuable
North Korea,$5000000.0 - $10000000,1,1,100.0,More Valuable
North Korea,$10000000 - $50000000.0,0,0,0.0,More Valuable
North Korea,$50000000.0 - $100000000,0,0,0.0,More Valuable
North Korea,$100000000 - $500000000.0,0,0,0.0,More Valuable
North Korea,$500000000.0 - $1000000000,0,0,0.0,More Valuable
North Korea,$-100000 - $-500000.0,3,1,33.33333333333333,Less Valuable
North Korea,$-1000000 - $-5000000.0,2,2,100.0,Less Valuable
North Korea,$-5000000.0 - $-10000000,2,0,0.0,Less Valuable
North Korea,$-10000000 - $-50000000.0,5,2,40.0,Less Valuable
North Korea,$-50000000.0 - $-100000000,1,0,0.0,Less Valuable
North Korea,$-100000000 - $-500000000.0,0,0,0.0,Less Valuable
North Korea,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
North Macedonia,$100000 - $500000.0,1,0,0.0,More Valuable
North Macedonia,$1000000 - $5000000.0,3,1,33.33333333333333,More Valuable
North Macedonia,$5000000.0 - $10000000,5,3,60.0,More Valuable
North Macedonia,$10000000 - $50000000.0,25,18,72.0,More Valuable
North Macedonia,$50000000.0 - $100000000,0,0,0.0,More Valuable
North Macedonia,$100000000 - $500000000.0,0,0,0.0,More Valuable
North Macedonia,$500000000.0 - $1000000000,0,0,0.0,More Valuable
North Macedonia,$-100000 - $-500000.0,1,0,0.0,Less Valuable
North Macedonia,$-1000000 - $-5000000.0,2,0,0.0,Less Valuable
North Macedonia,$-5000000.0 - $-10000000,2,0,0.0,Less Valuable
North Macedonia,$-10000000 - $-50000000.0,5,1,20.0,Less Valuable
North Macedonia,$-50000000.0 - $-100000000,12,2,16.666666666666664,Less Valuable
North Macedonia,$-100000000 - $-500000000.0,19,0,0.0,Less Valuable
North Macedonia,$-500000000.0 - $-1000000000,4,1,25.0,Less Valuable
Northern Ireland,$100000 - $500000.0,0,0,0,More Valuable
Northern Ireland,$1000000 - $5000000.0,1,0,0.0,More Valuable
Northern Ireland,$5000000.0 - $10000000,4,0,0.0,More Valuable
Northern Ireland,$10000000 - $50000000.0,24,14,58.333333333333336,More Valuable
Northern Ireland,$50000000.0 - $100000000,0,0,0,More Valuable
Northern Ireland,$100000000 - $500000000.0,0,0,0,More Valuable
Northern Ireland,$500000000.0 - $1000000000,0,0,0,More Valuable
Northern Ireland,$-100000 - $-500000.0,0,0,0,Less Valuable
Northern Ireland,$-1000000 - $-5000000.0,4,3,75.0,Less Valuable
Northern Ireland,$-5000000.0 - $-10000000,2,0,0.0,Less Valuable
Northern Ireland,$-10000000 - $-50000000.0,9,4,44.44444444444444,Less Valuable
Northern Ireland,$-50000000.0 - $-100000000,9,1,11.11111111111111,Less Valuable
Northern Ireland,$-100000000 - $-500000000.0,23,2,8.695652173913043,Less Valuable
Northern Ireland,$-500000000.0 - $-1000000000,0,0,0,Less Valuable
Norway,$100000 - $500000.0,0,0,0,More Valuable
Norway,$1000000 - $5000000.0,3,2,66.66666666666666,More Valuable
Norway,$5000000.0 - $10000000,3,1,33.33333333333333,More Valuable
Norway,$10000000 - $50000000.0,20,11,55.00000000000001,More Valuable
Norway,$50000000.0 - $100000000,11,6,54.54545454545454,More Valuable
Norway,$100000000 - $500000000.0,18,14,77.77777777777779,More Valuable
Norway,$500000000.0 - $1000000000,0,0,0,More Valuable
Norway,$-100000 - $-500000.0,1,0,0.0,Less Valuable
Norway,$-1000000 - $-5000000.0,0,0,0.0,Less Valuable
Norway,$-5000000.0 - $-10000000,1,0,0.0,Less Valuable
Norway,$-10000000 - $-50000000.0,2,0,0.0,Less Valuable
Norway,$-50000000.0 - $-100000000,6,0,0.0,Less Valuable
Norway,$-100000000 - $-500000000.0,10,1,10.0,Less Valuable
Norway,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Oman,$100000 - $500000.0,6,4,66.66666666666666,More Valuable
Oman,$1000000 - $5000000.0,9,7,77.77777777777779,More Valuable
Oman,$5000000.0 - $10000000,1,1,100.0,More Valuable
Oman,$10000000 - $50000000.0,0,0,0.0,More Valuable
Oman,$50000000.0 - $100000000,0,0,0.0,More Valuable
Oman,$100000000 - $500000000.0,0,0,0.0,More Valuable
Oman,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Oman,$-100000 - $-500000.0,3,3,100.0,Less Valuable
Oman,$-1000000 - $-5000000.0,2,1,50.0,Less Valuable
Oman,$-5000000.0 - $-10000000,2,0,0.0,Less Valuable
Oman,$-10000000 - $-50000000.0,16,2,12.5,Less Valuable
Oman,$-50000000.0 - $-100000000,1,0,0.0,Less Valuable
Oman,$-100000000 - $-500000000.0,0,0,0.0,Less Valuable
Oman,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Pakistan,$100000 - $500000.0,5,1,20.0,More Valuable
Pakistan,$1000000 - $5000000.0,0,0,0.0,More Valuable
Pakistan,$5000000.0 - $10000000,0,0,0.0,More Valuable
Pakistan,$10000000 - $50000000.0,0,0,0.0,More Valuable
Pakistan,$50000000.0 - $100000000,0,0,0.0,More Valuable
Pakistan,$100000000 - $500000000.0,0,0,0.0,More Valuable
Pakistan,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Pakistan,$-100000 - $-500000.0,2,0,0.0,Less Valuable
Pakistan,$-1000000 - $-5000000.0,1,0,0.0,Less Valuable
Pakistan,$-5000000.0 - $-10000000,1,0,0.0,Less Valuable
Pakistan,$-10000000 - $-50000000.0,0,0,0.0,Less Valuable
Pakistan,$-50000000.0 - $-100000000,0,0,0.0,Less Valuable
Pakistan,$-100000000 - $-500000000.0,0,0,0.0,Less Valuable
Pakistan,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Palestine,$100000 - $500000.0,8,3,37.5,More Valuable
Palestine,$1000000 - $5000000.0,5,3,60.0,More Valuable
Palestine,$5000000.0 - $10000000,0,0,0.0,More Valuable
Palestine,$10000000 - $50000000.0,0,0,0.0,More Valuable
Palestine,$50000000.0 - $100000000,0,0,0.0,More Valuable
Palestine,$100000000 - $500000000.0,0,0,0.0,More Valuable
Palestine,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Palestine,$-100000 - $-500000.0,0,0,0,Less Valuable
Palestine,$-1000000 - $-5000000.0,4,0,0.0,Less Valuable
Palestine,$-5000000.0 - $-10000000,0,0,0,Less Valuable
Palestine,$-10000000 - $-50000000.0,5,1,20.0,Less Valuable
Palestine,$-50000000.0 - $-100000000,0,0,0,Less Valuable
Palestine,$-100000000 - $-500000000.0,0,0,0,Less Valuable
Palestine,$-500000000.0 - $-1000000000,0,0,0,Less Valuable
Panama,$100000 - $500000.0,3,2,66.66666666666666,More Valuable
Panama,$1000000 - $5000000.0,11,10,90.9090909090909,More Valuable
Panama,$5000000.0 - $10000000,10,8,80.0,More Valuable
Panama,$10000000 - $50000000.0,2,2,100.0,More Valuable
Panama,$50000000.0 - $100000000,0,0,0.0,More Valuable
Panama,$100000000 - $500000000.0,0,0,0.0,More Valuable
Panama,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Panama,$-100000 - $-500000.0,1,0,0.0,Less Valuable
Panama,$-1000000 - $-5000000.0,13,6,46.15384615384615,Less Valuable
Panama,$-5000000.0 - $-10000000,11,3,27.27272727272727,Less Valuable
Panama,$-10000000 - $-50000000.0,26,8,30.76923076923077,Less Valuable
Panama,$-50000000.0 - $-100000000,8,2,25.0,Less Valuable
Panama,$-100000000 - $-500000000.0,4,0,0.0,Less Valuable
Panama,$-500000000.0 - $-1000000000,2,0,0.0,Less Valuable
Paraguay,$100000 - $500000.0,1,0,0.0,More Valuable
Paraguay,$1000000 - $5000000.0,6,3,50.0,More Valuable
Paraguay,$5000000.0 - $10000000,5,2,40.0,More Valuable
Paraguay,$10000000 - $50000000.0,8,3,37.5,More Valuable
Paraguay,$50000000.0 - $100000000,1,0,0.0,More Valuable
Paraguay,$100000000 - $500000000.0,0,0,0.0,More Valuable
Paraguay,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Paraguay,$-100000 - $-500000.0,1,0,0.0,Less Valuable
Paraguay,$-1000000 - $-5000000.0,0,0,0.0,Less Valuable
Paraguay,$-5000000.0 - $-10000000,3,1,33.33333333333333,Less Valuable
Paraguay,$-10000000 - $-50000000.0,8,3,37.5,Less Valuable
Paraguay,$-50000000.0 - $-100000000,10,0,0.0,Less Valuable
Paraguay,$-100000000 - $-500000000.0,25,5,20.0,Less Valuable
Paraguay,$-500000000.0 - $-1000000000,2,0,0.0,Less Valuable
Peru,$100000 - $500000.0,1,1,100.0,More Valuable
Peru,$1000000 - $5000000.0,3,2,66.66666666666666,More Valuable
Peru,$5000000.0 - $10000000,6,4,66.66666666666666,More Valuable
Peru,$10000000 - $50000000.0,13,8,61.53846153846154,More Valuable
Peru,$50000000.0 - $100000000,0,0,0.0,More Valuable
Peru,$100000000 - $500000000.0,0,0,0.0,More Valuable
Peru,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Peru,$-100000 - $-500000.0,0,0,0,Less Valuable
Peru,$-1000000 - $-5000000.0,3,0,0.0,Less Valuable
Peru,$-5000000.0 - $-10000000,3,2,66.66666666666666,Less Valuable
Peru,$-10000000 - $-50000000.0,10,5,50.0,Less Valuable
Peru,$-50000000.0 - $-100000000,7,3,42.857142857142854,Less Valuable
Peru,$-100000000 - $-500000000.0,31,5,16.129032258064516,Less Valuable
Peru,$-500000000.0 - $-1000000000,4,0,0.0,Less Valuable
Philippines,$100000 - $500000.0,6,2,33.33333333333333,More Valuable
Philippines,$1000000 - $5000000.0,7,5,71.42857142857143,More Valuable
Philippines,$5000000.0 - $10000000,0,0,0.0,More Valuable
Philippines,$10000000 - $50000000.0,0,0,0.0,More Valuable
Philippines,$50000000.0 - $100000000,0,0,0.0,More Valuable
Philippines,$100000000 - $500000000.0,0,0,0.0,More Valuable
Philippines,$500000000.0 - $1000000000,0,0,0.0,More Valuable
Philippines,$-100000 - $-500000.0,2,0,0.0,Less Valuable
Philippines,$-1000000 - $-5000000.0,1,0,0.0,Less Valuable
Philippines,$-5000000.0 - $-10000000,2,0,0.0,Less Valuable
Philippines,$-10000000 - $-50000000.0,4,0,0.0,Less Valuable
Philippines,$-50000000.0 - $-100000000,0,0,0.0,Less Valuable
Philippines,$-100000000 - $-500000000.0,0,0,0.0,Less Valuable
Philippines,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Poland,$100000 - $500000.0,0,0,0,More Valuable
Poland,$1000000 - $5000000.0,0,0,0,More Valuable
Poland,$5000000.0 - $10000000,0,0,0,More Valuable
Poland,$10000000 - $50000000.0,11,4,36.36363636363637,More Valuable
Poland,$50000000.0 - $100000000,23,15,65.21739130434783,More Valuable
Poland,$100000000 - $500000000.0,31,23,74.19354838709677,More Valuable
Poland,$500000000.0 - $1000000000,0,0,0,More Valuable
Poland,$-100000 - $-500000.0,1,0,0.0,Less Valuable
Poland,$-1000000 - $-5000000.0,0,0,0.0,Less Valuable
Poland,$-5000000.0 - $-10000000,0,0,0.0,Less Valuable
Poland,$-10000000 - $-50000000.0,2,0,0.0,Less Valuable
Poland,$-50000000.0 - $-100000000,2,0,0.0,Less Valuable
Poland,$-100000000 - $-500000000.0,19,1,5.263157894736842,Less Valuable
Poland,$-500000000.0 - $-1000000000,0,0,0.0,Less Valuable
Portugal,$100000 - $500000.0,0,0,0,More Valuable
Portugal,$1000000 - $5000000.0,0,0,0,More Valuable
Portugal,$5000000.0 - $10000000,0,0,0,More Valuable
Portugal,$10000000 - $50000000.0,5,3,60.0,More Valuable
Portugal,$50000000.0 - $100000000,4,2,50.0,More Valuable
Portugal,$100000000 - $500000000.0,70,49,70.0,More Valuable
Portugal,$500000000.0 - $1000000000,5,5,100.0,More Valuable
Portugal,$-100000 - $-500000.0,0,0,0,Less Valuable
Portugal,$-1000000 - $-5000000.0,0,0,0,Less Valuable
Portugal,$-5000000.0 - $-10000000,0,0,0,Less Valuable
Portugal,$-10000000 - $-50000000.0,5,3,60.0,Less Valuable
