,TeamName,Starter_1,Starter_2,Starter_3,Starter_4,Starter_5,Starter_6,Starter_7,Starter_8,Starter_9,Starter_10,Starter_11,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Unused_1,Unused_2,Unused_3,Unused_4,Unused_5,Unused_6,Unused_7,Unused_8,Unused_9,Unused_10,Unused_11,Unused_12,Unused_13,Unused_14,Unused_15,Competition,Date,Match
135,Costa Rica,23 Esteban Alvarado,19 Roy Miller,3 Giancarlo González,2 Francisco Calvo,8 Dave Myrie,20 David Guzmán,5 Celso Borges,21 David Ramírez,12 Joel Campbell,10 Bryan Ruiz,9 Álvaro Saborío,4 Michael Umaña,7 Elías Aguilar,17 Johan Venegas,-,-,1 Dany Carvajal,18 Patrick Pemberton,15 Júnior Díaz,6 Keyner Brown,16 Cristian Gamboa,22 José Miguel Cubero,13 Marvin Angulo,14 Deyver Vega,11 Jonathan McDonald,-,-,-,-,-,-,Gold Cup 2015,"Jul 11, 2015",Costa Rica vs El Salvador
135,El Salvador,22 Derby Carrillo,3 Milton Molina,5 Alexander Mendoza,13 Alexander Larín,2 Xavier García,7 Darwin Cerén,6 Richard Menjívar,10 Jaime Alás,20 Pablo Punyed,12 Arturo Álvarez,19 Irvin Herrera,8 Jairo Henríquez,21 Dustin Corea,9 Rafael Burgos,-,-,18 Daniel Arroyo,1 Luis Contreras,15 Raúl Renderos,17 Henry Romero,4 Danny Torres,16 Narciso Orellana,23 William Maldonado,14 Andrés Flores,11 Nelson Bonilla,-,-,-,-,-,-,Gold Cup 2015,"Jul 11, 2015",Costa Rica vs El Salvador
136,Jamaica,13 Dwayne Miller,21 Jermaine Taylor,4 Wes Morgan,20 Kemar Lawrence,19 Adrian Mariappa,17 Rodolph Austin,15 Je-Vaughn Watson,10 Jobi McAnuff,22 Garath McCleary,9 Giles Barnes,11 Darren Mattocks,23 Ryan Thompson,3 Michael Hector,5 Alvas Powell,-,-,1 Andre Blake,12 Demar Phillips,2 Chris Humphrey,6 Lance Laing,18 Simon Dawkins,16 Joel Grant,7 Andre Clennon,8 Michael Seaton,14 Allan Ottey,-,-,-,-,-,-,Gold Cup 2015,"Jul 14, 2015",Jamaica vs El Salvador
136,El Salvador,22 Derby Carrillo,3 Milton Molina,5 Alexander Mendoza,13 Alexander Larín,2 Xavier García,7 Darwin Cerén,6 Richard Menjívar,14 Andrés Flores,10 Jaime Alás,20 Pablo Punyed,19 Irvin Herrera,12 Arturo Álvarez,21 Dustin Corea,11 Nelson Bonilla,-,-,18 Daniel Arroyo,1 Luis Contreras,15 Raúl Renderos,17 Henry Romero,4 Danny Torres,16 Narciso Orellana,23 William Maldonado,8 Jairo Henríquez,9 Rafael Burgos,-,-,-,-,-,-,Gold Cup 2015,"Jul 14, 2015",Jamaica vs El Salvador
137,Canada,22 Kyriakos Stamatopoulos,5 David Edgar,12 Dejan Jakovic,17 Marcel de Jong,20 Karl Ouimette,15 Adam Straith,6 Julian de Guzmán,13 Jonathan Osorio,16 Maxim Tissot,9 Tosaint Ricketts,11 Marcus Haber,4 André Hainault,7 Russell Teibert,21 Cyle Larin,-,-,1 Lars Hirschfeld,18 Quillan Roberts,3 Ashtone Morgan,8 Kyle Bekker,19 Pedro Pacheco,10 Simeon Jackson,23 Tesho Akindele,-,-,-,-,-,-,-,-,Gold Cup 2015,"Jul 14, 2015",Canada vs Costa Rica
137,Costa Rica,23 Esteban Alvarado,2 Francisco Calvo,3 Giancarlo González,15 Júnior Díaz,16 Cristian Gamboa,20 David Guzmán,5 Celso Borges,14 Deyver Vega,17 Johan Venegas,10 Bryan Ruiz,21 David Ramírez,19 Roy Miller,22 José Miguel Cubero,12 Joel Campbell,-,-,1 Dany Carvajal,18 Patrick Pemberton,6 Keyner Brown,8 Dave Myrie,7 Elías Aguilar,13 Marvin Angulo,9 Álvaro Saborío,11 Jonathan McDonald,-,-,-,-,-,-,-,Gold Cup 2015,"Jul 14, 2015",Canada vs Costa Rica
138,Trinidad,21 Jan-Michael Williams,4 Sheldon Bateau,6 Radanfah Abu Bakr,2 Aubrey David,5 Daneil Cyrus,8 Khaleem Hyland,19 Kevan George,13 Cordell Cato,3 Joevin Jones,11 Ataullah Guerra,9 Kenwyne Jones,14 Andre Boucaud,10 Willis Plaza,23 Lester Peltier,-,-,1 Marvin Phillip,22 Adrian Foncette,17 Mekeil Williams,18 Yohance Marshall,15 Dwane James,12 Kadeem Corbin,20 Keron Cummings,7 Jonathan Glenn,16 Rundell Winchester,-,-,-,-,-,-,Gold Cup 2015,"Jul 9, 2015",Trinidad vs Guatemala
138,Guatemala,21 Ricardo Jérez,3 Elías Vásquez,4 Wilson Lalín,5 Moisés Hernández,23 Jorge Aparicio,8 Jean Márquez,14 Kendel Herrarte,18 Stefano Cincotta,16 Marco Pappa,10 José Manuel Contreras,20 Carlos Ruiz,6 Carlos Mejía,9 Edgar Chinchilla,22 Minor López,-,-,1 Víctor Ayala,12 Paulo Motta,15 Dennis López,2 Rubén Morales,13 Carlos Castrillo,11 Gerardo Arias,17 Brandón de León,19 Carlos Figueroa,7 Jairo Arreola,-,-,-,-,-,-,Gold Cup 2015,"Jul 9, 2015",Trinidad vs Guatemala
139,Mexico,13 Guillermo Ochoa,2 Francisco Rodríguez,5 Diego Reyes,7 Miguel Layún,22 Paul Aguilar,16 Antonio Ríos,6 Héctor Herrera,18 Andrés Guardado,8 Jonathan dos Santos,11 Carlos Vela,19 Oribe Peralta,9 Jesús Corona,21 Carlos Esquivel,10 Giovani dos Santos,-,-,1 Moisés Muñoz,12 Jonathan Orozco,3 Yasser Corona,15 Oswaldo Alanís,4 Miguel Herrera Equihua,17 Jorge Torres Nilo,20 Jesús Dueñas,23 José Juan Vázquez,14 Javier Orozco,-,-,-,-,-,-,Gold Cup 2015,"Jul 9, 2015",Mexico vs Cuba
139,Cuba,21 Diosvelis Guerra,16 Hanier Dranguet,3 Yenier Márquez,19 Yasmani López,13 Jorge Corrales,6 Yaisniel Nápoles,23 Félix Guerra,5 Jorge Clavelo,8 Alberto Gómez,20 Armando Coroneaux,10 Ariel Martínez,4 Ángel Luis Horta,17 Liván Pérez,7 Darío Suárez,-,-,12 Arael Argüelles,22 Alain Cervantes,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold Cup 2015,"Jul 9, 2015",Mexico vs Cuba
140,Trinidad,21 Jan-Michael Williams,4 Sheldon Bateau,6 Radanfah Abu Bakr,17 Mekeil Williams,5 Daneil Cyrus,19 Kevan George,14 Andre Boucaud,3 Joevin Jones,23 Lester Peltier,11 Ataullah Guerra,9 Kenwyne Jones,1 Marvin Phillip,13 Cordell Cato,20 Keron Cummings,-,-,22 Adrian Foncette,2 Aubrey David,18 Yohance Marshall,8 Khaleem Hyland,15 Dwane James,12 Kadeem Corbin,7 Jonathan Glenn,10 Willis Plaza,16 Rundell Winchester,-,-,-,-,-,-,Gold Cup 2015,"Jul 12, 2015",Trinidad vs Cuba
140,Cuba,21 Diosvelis Guerra,3 Yenier Márquez,15 Adrián Diz,6 Yaisniel Nápoles,2 Andy Baquero,5 Jorge Clavelo,18 Daniel Luis,8 Alberto Gómez,22 Alain Cervantes,10 Ariel Martínez,9 Maikel Reyes,16 Hanier Dranguet,17 Liván Pérez,7 Darío Suárez,-,-,1 Sandy Sánchez,4 Ángel Luis Horta,23 Félix Guerra,19 Yasmani López,13 Jorge Corrales,20 Armando Coroneaux,-,-,-,-,-,-,-,-,-,Gold Cup 2015,"Jul 12, 2015",Trinidad vs Cuba
141,Guatemala,12 Paulo Motta,3 Elías Vásquez,4 Wilson Lalín,2 Rubén Morales,5 Moisés Hernández,15 Dennis López,17 Brandón de León,23 Jorge Aparicio,10 José Manuel Contreras,20 Carlos Ruiz,22 Minor López,18 Stefano Cincotta,16 Marco Pappa,9 Edgar Chinchilla,-,-,1 Víctor Ayala,21 Ricardo Jérez,13 Carlos Castrillo,11 Gerardo Arias,8 Jean Márquez,19 Carlos Figueroa,7 Jairo Arreola,14 Kendel Herrarte,6 Carlos Mejía,-,-,-,-,-,-,Gold Cup 2015,"Jul 12, 2015",Guatemala vs Mexico
141,Mexico,13 Guillermo Ochoa,2 Francisco Rodríguez,5 Diego Reyes,7 Miguel Layún,22 Paul Aguilar,23 José Juan Vázquez,18 Andrés Guardado,6 Héctor Herrera,8 Jonathan dos Santos,11 Carlos Vela,19 Oribe Peralta,21 Carlos Esquivel,10 Giovani dos Santos,14 Javier Orozco,-,-,1 Moisés Muñoz,12 Jonathan Orozco,3 Yasser Corona,15 Oswaldo Alanís,4 Miguel Herrera Equihua,17 Jorge Torres Nilo,16 Antonio Ríos,20 Jesús Dueñas,9 Jesús Corona,-,-,-,-,-,-,Gold Cup 2015,"Jul 12, 2015",Guatemala vs Mexico
142,Cuba,21 Diosvelis Guerra,3 Yenier Márquez,15 Adrián Diz,6 Yaisniel Nápoles,2 Andy Baquero,5 Jorge Clavelo,18 Daniel Luis,13 Jorge Corrales,8 Alberto Gómez,10 Ariel Martínez,9 Maikel Reyes,16 Hanier Dranguet,17 Liván Pérez,22 Alain Cervantes,-,-,1 Sandy Sánchez,4 Ángel Luis Horta,23 Félix Guerra,19 Yasmani López,20 Armando Coroneaux,-,-,-,-,-,-,-,-,-,-,Gold Cup 2015,"Jul 15, 2015",Cuba vs Guatemala
142,Guatemala,12 Paulo Motta,3 Elías Vásquez,4 Wilson Lalín,2 Rubén Morales,6 Carlos Mejía,15 Dennis López,17 Brandón de León,23 Jorge Aparicio,16 Marco Pappa,20 Carlos Ruiz,22 Minor López,18 Stefano Cincotta,19 Carlos Figueroa,9 Edgar Chinchilla,-,-,1 Víctor Ayala,21 Ricardo Jérez,5 Moisés Hernández,13 Carlos Castrillo,11 Gerardo Arias,8 Jean Márquez,7 Jairo Arreola,14 Kendel Herrarte,-,-,-,-,-,-,-,Gold Cup 2015,"Jul 15, 2015",Cuba vs Guatemala
143,Mexico,13 Guillermo Ochoa,3 Yasser Corona,2 Francisco Rodríguez,5 Diego Reyes,7 Miguel Layún,22 Paul Aguilar,18 Andrés Guardado,6 Héctor Herrera,8 Jonathan dos Santos,10 Giovani dos Santos,11 Carlos Vela,9 Jesús Corona,21 Carlos Esquivel,19 Oribe Peralta,-,-,1 Moisés Muñoz,12 Jonathan Orozco,15 Oswaldo Alanís,4 Miguel Herrera Equihua,17 Jorge Torres Nilo,16 Antonio Ríos,20 Jesús Dueñas,23 José Juan Vázquez,14 Javier Orozco,-,-,-,-,-,-,Gold Cup 2015,"Jul 15, 2015",Mexico vs Trinidad
143,Trinidad,1 Marvin Phillip,4 Sheldon Bateau,18 Yohance Marshall,17 Mekeil Williams,2 Aubrey David,8 Khaleem Hyland,19 Kevan George,13 Cordell Cato,3 Joevin Jones,20 Keron Cummings,9 Kenwyne Jones,15 Dwane James,10 Willis Plaza,-,-,-,22 Adrian Foncette,5 Daneil Cyrus,6 Radanfah Abu Bakr,12 Kadeem Corbin,7 Jonathan Glenn,16 Rundell Winchester,11 Ataullah Guerra,23 Lester Peltier,-,-,-,-,-,-,-,Gold Cup 2015,"Jul 15, 2015",Mexico vs Trinidad
144,USA,1 Nick Rimando,25 Matt Besler,21 Clarence Goodson,7 DaMarcus Beasley,15 Michael Parkhurst,14 Kyle Beckerman,11 Stuart Holden,20 Alejandro Bedoya,6 Joe Corona,10 Landon Donovan,26 Eddie Johnson,24 Omar González,8 Mix Diskerud,23 Brek Shea,-,-,12 Sean Johnson,22 Bill Hamid,4 Michael Orozco,2 Edgar Castillo,13 Tony Beltran,16 Francisco Torres,17 Will Bruin,19 Chris Wondolowski,27 Alan Gordon,-,-,-,-,-,-,Gold Cup 2013,"Sun Jul 28, 2013",USA vs Panama
144,Panama,1 Jaime Penedo,23 Roberto Chen,5 Román Torres,4 Carlos Rodríguez,2 Leonel Parris,20 Aníbal Godoy,6 Gabriel Gómez,8 Marcos Sánchez,19 Alberto Quintero,7 Blas Pérez,9 Gaby Torres,18 Jairo Jiménez,16 Rolando Blackburn,-,-,-,12 Luis Mejía,15 Álex Rodríguez,17 Roderick Miller,21 Richard Dixon,3 Hárold Cummings,13 Jean Cedeño,14 Juan Pérez,10 Eybir Bonaga,11 Cecilio Waterman,-,-,-,-,-,-,Gold Cup 2013,"Sun Jul 28, 2013",USA vs Panama
145,Mexico,1 Jonathan Orozco,4 Joel Huiqui,18 Juan Carlos Valenzuela,13 Adrián Aldrete,19 Miguel Layún,22 Alejandro Castro,6 Carlos Peña,8 Luis Montes,10 Marco Fabián,11 Rafael Márquez Lugo,9 Raúl Jiménez,14 Jorge Enríquez,17 Isaác Brizuela,21 Javier Orozco,-,-,23 Moisés Muñoz,3 Leobardo López,20 Jair Pereira,15 Efraín Velarde,16 Miguel Ponce,24 José María Cárdenas,2 Israel Jiménez,7 Javier Cortés,-,-,-,-,-,-,-,Gold Cup 2013,"Wed Jul 24, 2013",Mexico vs Panama
145,Panama,1 Jaime Penedo,23 Roberto Chen,5 Román Torres,4 Carlos Rodríguez,2 Leonel Parris,20 Aníbal Godoy,6 Gabriel Gómez,19 Alberto Quintero,8 Marcos Sánchez,7 Blas Pérez,9 Gaby Torres,3 Hárold Cummings,18 Jairo Jiménez,11 Cecilio Waterman,-,-,12 Luis Mejía,15 Álex Rodríguez,17 Roderick Miller,21 Richard Dixon,13 Jean Cedeño,14 Juan Pérez,10 Eybir Bonaga,16 Rolando Blackburn,-,-,-,-,-,-,-,Gold Cup 2013,"Wed Jul 24, 2013",Mexico vs Panama
146,Honduras,22 Donis Escober,2 Osman Chávez,3 Brayan Beckeles,6 Juan Carlos García,13 Nery Medina,20 Jorge Claros,23 Edder Delgado,14 Andy Nájar,16 Alexander López,7 Diego Reyes,21 Róger Rojas,11 Rony Martínez,17 Marvin Chávez,9 Jerry Palacios,-,-,18 Kevin Hernández,1 José Mendoza,4 Johnny Palacios,5 José Colón,12 Orlin Peralta,19 Wilmer Fuentes,8 Gerson Rodas,15 Mario Berríos,10 Mario Martínez,-,-,-,-,-,-,Gold Cup 2013,"Wed Jul 24, 2013",Honduras vs USA
146,USA,1 Nick Rimando,25 Matt Besler,21 Clarence Goodson,7 DaMarcus Beasley,15 Michael Parkhurst,14 Kyle Beckerman,11 Stuart Holden,20 Alejandro Bedoya,16 Francisco Torres,10 Landon Donovan,26 Eddie Johnson,8 Mix Diskerud,23 Brek Shea,19 Chris Wondolowski,-,-,12 Sean Johnson,22 Bill Hamid,4 Michael Orozco,24 Omar González,2 Edgar Castillo,13 Tony Beltran,6 Joe Corona,17 Will Bruin,27 Alan Gordon,-,-,-,-,-,-,Gold Cup 2013,"Wed Jul 24, 2013",Honduras vs USA
147,Panama,1 Jaime Penedo,23 Roberto Chen,5 Román Torres,4 Carlos Rodríguez,2 Leonel Parris,20 Aníbal Godoy,6 Gabriel Gómez,8 Marcos Sánchez,19 Alberto Quintero,7 Blas Pérez,9 Gaby Torres,17 Roderick Miller,10 Eybir Bonaga,18 Jairo Jiménez,-,-,12 Luis Mejía,15 Álex Rodríguez,21 Richard Dixon,3 Hárold Cummings,13 Jean Cedeño,14 Juan Pérez,11 Cecilio Waterman,16 Rolando Blackburn,-,-,-,-,-,-,-,Gold Cup 2013,"Sat Jul 20, 2013",Panama vs Cuba
147,Cuba,1 Odelín Molina,3 Yenier Márquez,15 Renay Malblanche,13 Jorge Corrales,6 Yoel Colomé,4 Yasmani López,14 Alianni Urgellés,8 Jaime Colomé,20 Alberto Gómez,11 Ariel Martínez,9 José Alfonso,18 Liván Pérez,22 Yoandir Puga,-,-,-,12 Julio Pichardo,21 Diosvelis Guerra,2 Michel Márquez,16 Ángel Luis Horta,5 Jorge Clavelo,19 Dairón Blanco,7 Armando Coroneaux,10 Miguel Ferrer,23 Jesús Rodríguez,17 Alexei Zuaznabar,-,-,-,-,-,Gold Cup 2013,"Sat Jul 20, 2013",Panama vs Cuba
148,Mexico,1 Jonathan Orozco,4 Joel Huiqui,18 Juan Carlos Valenzuela,13 Adrián Aldrete,19 Miguel Layún,22 Alejandro Castro,6 Carlos Peña,8 Luis Montes,10 Marco Fabián,11 Rafael Márquez Lugo,9 Raúl Jiménez,15 Efraín Velarde,24 José María Cárdenas,21 Javier Orozco,-,-,12 Alfredo Talavera,23 Moisés Muñoz,3 Leobardo López,20 Jair Pereira,5 Dárvin Chávez,16 Miguel Ponce,2 Israel Jiménez,14 Jorge Enríquez,7 Javier Cortés,17 Isaác Brizuela,-,-,-,-,-,Gold Cup 2013,"Sat Jul 20, 2013",Mexico vs Trinidad
148,Trinidad,21 Jan-Michael Williams,20 Seon Power,32 Radanfah Abu Bakr,25 Aubrey David,6 Daneil Cyrus,18 Keon Daniel,14 Andre Boucaud,11 Carlos Edwards,12 Darryl Roberts,13 Cornell Glen,9 Kenwyne Jones,7 Chris Birchall,16 Kevon Carter,-,-,-,1 Marvin Phillip,22 Cleon John,5 Carlyle Mitchell,26 Curtis Gonzales,3 Joevin Jones,17 Justin Hoyte,8 Khaleem Hyland,15 Densill Theobald,10 Kevin Molino,23 Jamal Gay,-,-,-,-,-,Gold Cup 2013,"Sat Jul 20, 2013",Mexico vs Trinidad
149,USA,1 Nick Rimando,25 Matt Besler,21 Clarence Goodson,7 DaMarcus Beasley,15 Michael Parkhurst,14 Kyle Beckerman,8 Mix Diskerud,6 Joe Corona,16 Francisco Torres,10 Landon Donovan,19 Chris Wondolowski,4 Michael Orozco,11 Brek Shea,26 Eddie Johnson,-,-,12 Sean Johnson,22 Bill Hamid,5 Oguchi Onyewu,2 Edgar Castillo,3 Corey Ashe,13 Tony Beltran,11 Stuart Holden,20 Alejandro Bedoya,17 Will Bruin,18 Jack McInerney,-,-,-,-,-,Gold Cup 2013,"Sun Jul 21, 2013",USA vs El Salvador
149,El Salvador,1 Dagoberto Portillo,23 Mardoqueo Henríquez,3 Víctor Turcios,16 Marcelo Posadas,2 Xavier García,7 Darwin Cerén,6 Richard Menjívar,8 Osael Romero,12 Andrés Flores,11 Rodolfo Zelaya,17 Léster Blanco,19 Gerson Mayén,10 Kevin Santamaría,9 Rafael Burgos,-,-,18 Benjí Villalobos,22 Derby Carrillo,4 Steve Purdy-Ramos,5 Miguel Granadino,21 Raúl Renderos,13 Alexander Larín,15 Darwin Bonilla,20 Josué Odir Flores,14 Dustin Corea,-,-,-,-,-,-,Gold Cup 2013,"Sun Jul 21, 2013",USA vs El Salvador
150,Honduras,22 Donis Escober,2 Osman Chávez,3 Brayan Beckeles,6 Juan Carlos García,13 Nery Medina,23 Edder Delgado,20 Jorge Claros,16 Alexander López,14 Andy Nájar,17 Marvin Chávez,11 Rony Martínez,19 Wilmer Fuentes,15 Mario Berríos,21 Róger Rojas,-,-,18 Kevin Hernández,1 José Mendoza,4 Johnny Palacios,52 José Colón,12 Orlin Peralta,8 Gerson Rodas,10 Mario Martínez,7 Diego Reyes,9 Jerry Palacios,-,-,-,-,-,-,Gold Cup 2013,"Sun Jul 21, 2013",Honduras vs Costa Rica
150,Costa Rica,18 Patrick Pemberton,19 Roy Miller,3 Giancarlo González,15 Júnior Díaz,6 Juan Diego Madrigal,17 Yeltsin Tejeda,5 Celso Borges,11 Michael Barrantes,22 Jairo Arrieta,8 Kenny Cunningham,9 Álvaro Saborío,10 Osvaldo Rodríguez,7 Mauricio Castillo,12 Yendrick Ruiz,-,-,1 Leonel Moreira,23 Luis Torres,2 Kendall Waston,4 Michael Umaña,14 Christopher Meneses,16 Carlos Johnson,13 Ariel Rodríguez,21 Esteban Granados,20 Rodney Wallace,-,-,-,-,-,-,Gold Cup 2013,"Sun Jul 21, 2013",Honduras vs Costa Rica
151,Canada,18 Milan Borjan,5 David Edgar,20 Doneil Henry,17 Marcel de Jong,2 Nikolas Ledgerwood,6 Julian de Guzmán,14 Samuel Piette,8 Will Johnson,7 Russell Teibert,9 Tosaint Ricketts,11 Marcus Haber,21 Jonathan Osorio,10 Simeon Jackson,-,-,-,1 Lars Hirschfeld,22 Simon Thomas,19 Adam Straith,3 Ashtone Morgan,13 Pedro Pacheco,15 Kyle Bekker,23 Keven Alemán,12 Issey Nakajima,16 Randy Edwini-Bonsu,-,-,-,-,-,-,Gold Cup 2013,"Jul 7, 2013",Canada vs Martinique
151,Martinique,23 Kévin Olimpa,18 Grégory Arnolin,22 Jean-Sylvain Babin,13 Olivier Thomert,2 Nicolas Zaïre,21 Sébastien Crétinoir,4 Daniel Hérelle,7 Steeve Gustan,11 Yoann Arquin,17 Kévin Parsemain,9 Frédéric Piquionne,5 Gaël Germany,14 Fabrice Reuperné,19 Mathias Coureur,-,-,1 Emmanuel Vermignon,16 Loïc Chauvet,6 William Séry,8 Audrick Linord,12 Jacky Berdix,3 Lionel Ravi,15 Jordy Delem,10 Kévin Tresfield,20 Stéphane Abaul,-,-,-,-,-,-,Gold Cup 2013,"Jul 7, 2013",Canada vs Martinique
152,Mexico,1 Jonathan Orozco,4 Joel Huiqui,20 Jair Pereira,13 Adrián Aldrete,2 Israel Jiménez,22 Alejandro Castro,15 Efraín Velarde,14 Jorge Enríquez,10 Marco Fabián,9 Raúl Jiménez,11 Rafael Márquez Lugo,18 Juan Carlos Valenzuela,6 Carlos Peña,17 Isaác Brizuela,-,-,23 Moisés Muñoz,3 Leobardo López,5 Dárvin Chávez,16 Miguel Ponce,19 Miguel Layún,8 Luis Montes,7 Javier Cortés,21 Javier Orozco,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 7, 2013",Mexico vs Panama
152,Panama,1 Jaime Penedo,23 Roberto Chen,5 Román Torres,4 Carlos Rodríguez,2 Leonel Parris,20 Aníbal Godoy,6 Gabriel Gómez,8 Marcos Sánchez,19 Alberto Quintero,9 Gaby Torres,11 Cecilio Waterman,3 Hárold Cummings,14 Juan Pérez,16 Rolando Blackburn,-,-,12 Luis Mejía,15 Álex Rodríguez,17 Roderick Miller,21 Richard Dixon,13 Jean Cedeño,10 Eybir Bonaga,18 Jairo Jiménez,-,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 7, 2013",Mexico vs Panama
153,Panama,1 Jaime Penedo,23 Roberto Chen,5 Román Torres,4 Carlos Rodríguez,2 Leonel Parris,20 Aníbal Godoy,6 Gabriel Gómez,8 Marcos Sánchez,19 Alberto Quintero,9 Gaby Torres,11 Cecilio Waterman,14 Juan Pérez,18 Jairo Jiménez,7 Blas Pérez,-,-,12 Luis Mejía,15 Álex Rodríguez,17 Roderick Miller,21 Richard Dixon,3 Hárold Cummings,13 Jean Cedeño,10 Eybir Bonaga,16 Rolando Blackburn,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 11, 2013",Panama vs Martinique
153,Martinique,23 Kévin Olimpa,18 Grégory Arnolin,22 Jean-Sylvain Babin,13 Olivier Thomert,12 Jacky Berdix,21 Sébastien Crétinoir,4 Daniel Hérelle,19 Mathias Coureur,7 Steeve Gustan,17 Kévin Parsemain,9 Frédéric Piquionne,5 Gaël Germany,11 Yoann Arquin,-,-,-,1 Emmanuel Vermignon,16 Loïc Chauvet,6 William Séry,14 Fabrice Reuperné,2 Nicolas Zaïre,8 Audrick Linord,3 Lionel Ravi,15 Jordy Delem,10 Kévin Tresfield,20 Stéphane Abaul,-,-,-,-,-,Gold Cup 2013,"Jul 11, 2013",Panama vs Martinique
154,Mexico,1 Jonathan Orozco,4 Joel Huiqui,18 Juan Carlos Valenzuela,13 Adrián Aldrete,19 Miguel Layún,15 Efraín Velarde,14 Jorge Enríquez,8 Luis Montes,10 Marco Fabián,11 Rafael Márquez Lugo,9 Raúl Jiménez,16 Miguel Ponce,22 Alejandro Castro,21 Javier Orozco,-,-,12 Alfredo Talavera,23 Moisés Muñoz,3 Leobardo López,20 Jair Pereira,5 Dárvin Chávez,2 Israel Jiménez,6 Carlos Peña,7 Javier Cortés,17 Isaác Brizuela,-,-,-,-,-,-,Gold Cup 2013,"Jul 11, 2013",Mexico vs Canada
154,Canada,18 Milan Borjan,5 David Edgar,20 Doneil Henry,17 Marcel de Jong,2 Nikolas Ledgerwood,6 Julian de Guzmán,14 Samuel Piette,21 Jonathan Osorio,15 Kyle Bekker,12 Issey Nakajima,11 Marcus Haber,23 Keven Alemán,4 Kyle Porter,9 Tosaint Ricketts,-,-,1 Lars Hirschfeld,22 Simon Thomas,19 Adam Straith,3 Ashtone Morgan,7 Russell Teibert,8 Will Johnson,13 Pedro Pacheco,16 Randy Edwini-Bonsu,10 Simeon Jackson,-,-,-,-,-,-,Gold Cup 2013,"Jul 11, 2013",Mexico vs Canada
155,Panama,12 Luis Mejía,3 Hárold Cummings,13 Jean Cedeño,21 Richard Dixon,23 Roberto Chen,14 Juan Pérez,10 Eybir Bonaga,18 Jairo Jiménez,8 Marcos Sánchez,7 Blas Pérez,16 Rolando Blackburn,20 Aníbal Godoy,6 Gabriel Gómez,11 Cecilio Waterman,-,-,1 Jaime Penedo,15 Álex Rodríguez,17 Roderick Miller,5 Román Torres,4 Carlos Rodríguez,2 Leonel Parris,19 Alberto Quintero,9 Gaby Torres,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 14, 2013",Panama vs Canada
155,Canada,18 Milan Borjan,5 David Edgar,20 Doneil Henry,3 Ashtone Morgan,2 Nikolas Ledgerwood,6 Julian de Guzmán,13 Pedro Pacheco,15 Kyle Bekker,17 Marcel de Jong,21 Jonathan Osorio,11 Marcus Haber,12 Issey Nakajima,4 Kyle Porter,9 Tosaint Ricketts,-,-,1 Lars Hirschfeld,22 Simon Thomas,19 Adam Straith,14 Samuel Piette,23 Keven Alemán,-,-,-,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 14, 2013",Panama vs Canada
156,Martinique,23 Kévin Olimpa,18 Grégory Arnolin,22 Jean-Sylvain Babin,13 Olivier Thomert,8 Audrick Linord,14 Fabrice Reuperné,15 Jordy Delem,4 Daniel Hérelle,5 Gaël Germany,7 Steeve Gustan,17 Kévin Parsemain,21 Sébastien Crétinoir,10 Kévin Tresfield,20 Stéphane Abaul,-,-,1 Emmanuel Vermignon,16 Loïc Chauvet,6 William Séry,2 Nicolas Zaïre,3 Lionel Ravi,19 Mathias Coureur,11 Yoann Arquin,-,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 14, 2013",Martinique vs Mexico
156,Mexico,23 Moisés Muñoz,4 Joel Huiqui,18 Juan Carlos Valenzuela,13 Adrián Aldrete,19 Miguel Layún,22 Alejandro Castro,6 Carlos Peña,8 Luis Montes,10 Marco Fabián,11 Rafael Márquez Lugo,9 Raúl Jiménez,15 Efraín Velarde,16 Miguel Ponce,21 Javier Orozco,-,-,1 Jonathan Orozco,3 Leobardo López,20 Jair Pereira,5 Dárvin Chávez,2 Israel Jiménez,14 Jorge Enríquez,7 Javier Cortés,17 Isaác Brizuela,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 14, 2013",Martinique vs Mexico
157,El Salvador,1 Dagoberto Portillo,3 Víctor Turcios,4 Steve Purdy-Ramos,16 Marcelo Posadas,2 Xavier García,7 Darwin Cerén,6 Richard Menjívar,8 Osael Romero,14 Dustin Corea,11 Rodolfo Zelaya,9 Rafael Burgos,23 Mardoqueo Henríquez,12 Andrés Flores,17 Léster Blanco,-,-,18 Benjí Villalobos,22 Derby Carrillo,5 Miguel Granadino,21 Raúl Renderos,13 Alexander Larín,19 Gerson Mayén,15 Darwin Bonilla,10 Kevin Santamaría,20 Josué Odir Flores,-,-,-,-,-,-,Gold Cup 2013,"Jul 8, 2013",El Salvador vs Trinidad
