,TeamName,Starter_1,Starter_2,Starter_3,Starter_4,Starter_5,Starter_6,Starter_7,Starter_8,Starter_9,Starter_10,Starter_11,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Unused_1,Unused_2,Unused_3,Unused_4,Unused_5,Unused_6,Unused_7,Unused_8,Unused_9,Unused_10,Unused_11,Unused_12,Unused_13,Unused_14,Unused_15,Competition,Date,Match
133,Cape Verde,12 Márcio Rosa,2 Stopira,4 Roberto Lopes,17 Steven Fortes,16 Dylan Tavares,22 Jeffry Fortes,5 Nuno Borges,18 Kenny Rocha Santos,10 Jamiro Monteiro,11 Garry Rodrigues,19 Julio Tavarès,7 Patrick Andrade,25 Willy Semedo,21 Vagner,-,-,28 Elber Evora,27 Delmiro,3 Diney Borges,-,-,-,-,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 9, 2022",Ethiopia vs Cape Verde
134,Cameroon,24 André Onana,21 Jean-Charles Castelletto,5 Michael Ngadeu,25 Nouhou,19 Collins Fai,18 Martin Hongla,8 Frank Anguissa,12 Karl Toko Ekambi,3 Nicolas Moumi Ngamaleu,10 Vincent Aboubakar,13 Eric-Maxim Choupo-Moting,6 Ambroise Oyongo,27 James Léa Siliki,7 Clinton N'Jie,9 Stéphane Bahoken,20 Ignatius Ganago,16 Devis Epassy,23 Simon Omossola,22 Jérôme Onguéné,17 Olivier Mbaizo,14 Samuel Oum Gouet,15 Pierre Kunde,11 Christian Bassogog,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 13, 2022",Cameroon vs Ethiopia
134,Ethiopia,22 Teklemariam Shanko,4 Mignot Debebe,15 Aschalew Tamene,20 Ramadan Yesuf,2 Suleman Hamid,8 Amanuel Yohannes,3 Mesud Mohammed,7 Surafel Dagnachew,27 Dawa Hotessa,11 Amanuel Gebremichael,10 Abubeker Nasir,25 Ahmed Reshid,17 Bezabeh Meleyo,19 Shimeket Gugsa,13 Firew Solomon,9 Getaneh Kebede,1 Jemal Tassew,5 Desta Yohannes,21 Asrat Tonjo,12 Yehun Endeshaw,6 Gatoch Panom,24 Mesfin Tafesse,26 Mujib Kassim,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 13, 2022",Cameroon vs Ethiopia
135,Cape Verde,1 Vozinha,2 Stopira,4 Roberto Lopes,17 Steven Fortes,16 Dylan Tavares,22 Jeffry Fortes,7 Patrick Andrade,18 Kenny Rocha Santos,10 Jamiro Monteiro,11 Garry Rodrigues,19 Julio Tavarès,20 Ryan Mendes,25 Willy Semedo,8 Lisandro Semedo,-,-,12 Márcio Rosa,28 Elber Evora,27 Delmiro,3 Diney Borges,14 Ponck,6 Marco Soares,26 Nenass,21 Vagner,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 13, 2022",Cape Verde vs Burkina Faso
135,Burkina Faso,16 Hervé Koffi,12 Edmond Tapsoba,14 Issoufou Dayo,25 Steeve Yago,9 Issa Kaboré,24 Adama Guira,22 Ibrahim Blati Touré,20 Gustavo Sangaré,19 Hassane Bandé,21 Cyrille Bayala,15 Abdoul Tapsoba,18 Ismahila Ouédraogo,8 Dramane Nikièma,17 Zakaria Sanogo,11 Mohamed Konaté,-,1 Aboubacar Sawadogo,23 Farid Ouédraogo,5 Patrick Malo,13 Hermann Nikiema,3 Oula Traoré,7 Eric Traoré,26 Jean Botué,2 Djibril Ouattara,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 13, 2022",Cape Verde vs Burkina Faso
136,Cape Verde,1 Vozinha,2 Stopira,3 Diney Borges,4 Roberto Lopes,16 Dylan Tavares,22 Jeffry Fortes,7 Patrick Andrade,18 Kenny Rocha Santos,10 Jamiro Monteiro,25 Willy Semedo,8 Lisandro Semedo,17 Steven Fortes,26 Nenass,24 João Paulo,11 Garry Rodrigues,15 Willis Furtado,23 Kevin Ramos,12 Márcio Rosa,27 Delmiro,14 Ponck,6 Marco Soares,21 Vagner,9 Benchimol,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 17, 2022",Cape Verde vs Cameroon
136,Cameroon,24 André Onana,4 Harold Moukoudi,5 Michael Ngadeu,25 Nouhou,19 Collins Fai,14 Samuel Oum Gouet,8 Frank Anguissa,15 Pierre Kunde,12 Karl Toko Ekambi,3 Nicolas Moumi Ngamaleu,10 Vincent Aboubakar,17 Olivier Mbaizo,26 Jean Onana,27 James Léa Siliki,7 Clinton N'Jie,13 Eric-Maxim Choupo-Moting,1 Jean Efala,16 Devis Epassy,22 Jérôme Onguéné,6 Ambroise Oyongo,28 Yvan Neyou,11 Christian Bassogog,9 Stéphane Bahoken,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 17, 2022",Cape Verde vs Cameroon
137,Burkina Faso,23 Farid Ouédraogo,12 Edmond Tapsoba,14 Issoufou Dayo,25 Steeve Yago,9 Issa Kaboré,22 Ibrahim Blati Touré,24 Adama Guira,20 Gustavo Sangaré,21 Cyrille Bayala,10 Bertrand Traoré,19 Hassane Bandé,18 Ismahila Ouédraogo,17 Zakaria Sanogo,28 Dango Ouattara,-,-,1 Aboubacar Sawadogo,27 Kilian Nikièma,5 Patrick Malo,4 Soumaila Ouattara,3 Oula Traoré,8 Dramane Nikièma,2 Djibril Ouattara,11 Mohamed Konaté,15 Abdoul Tapsoba,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 17, 2022",Burkina Faso vs Ethiopia
137,Ethiopia,22 Teklemariam Shanko,16 Yared Baye,15 Aschalew Tamene,20 Ramadan Yesuf,21 Asrat Tonjo,12 Yehun Endeshaw,8 Amanuel Yohannes,7 Surafel Dagnachew,10 Abubeker Nasir,27 Dawa Hotessa,9 Getaneh Kebede,17 Bezabeh Meleyo,24 Mesfin Tafesse,11 Amanuel Gebremichael,-,-,1 Jemal Tassew,4 Mignot Debebe,25 Ahmed Reshid,2 Suleman Hamid,6 Gatoch Panom,3 Mesud Mohammed,14 Fitsum Alemu,19 Shimeket Gugsa,13 Firew Solomon,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 17, 2022",Burkina Faso vs Ethiopia
138,Senegal,1 Seny Dieng,22 Abdou Diallo,4 Pape Abou Cissé,12 Fodé Ballo-Touré,21 Ibrahima Mbaye,8 Cheikhou Kouyaté,5 Idrissa Gueye,20 Bouna Sarr,7 Keita Baldé,10 Sadio Mané,9 Boulaye Dia,26 Pape Gueye,11 Habib Diallo,-,-,-,28 Aliou Badara Faty,24 Moustapha Name,25 Mamadou Loum,13 Joseph Lopy,-,-,-,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 10, 2022",Senegal vs Zimbabwe
138,Zimbabwe,1 Petros Mhari,15 Teenage Hadebe,5 Gerald Takwara,14 Onismor Bhasera,22 Takudzwa Chimwemwe,4 Kelvin Madzongwe,8 Kundai Benyu,12 Bruce Kangwa,17 Knowledge Musona,7 Ishmael Wadi,18 Prince Dube,13 Thabani Kamusoko,11 Never Tigere,10 Tino Kadewere,-,-,21 Talbert Shumba,23 Martin Mapisa,20 Peter Muduhwa,6 Alec Mudimu,2 Godknows Murwira,16 Kudakwashe Mahachi,9 David Moyo,19 Admiral Muskwe,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 10, 2022",Senegal vs Zimbabwe
139,Guinea,1 Aly Keita,4 Ibrahima Conté,5 Saïdou Sow,13 Mohamed Camara,6 Amadou Diawara,8 Naby Keïta,23 Aguibou Camara,19 Mamadou Kané,3 Issiaga Sylla,9 José Kanté,11 Mohamed Bayo,17 Ousmane Kanté,7 Ibrahima Cissé,25 Mamadou Diallo,21 Sory Kaba,-,16 Moussa Camara,22 Ibrahim Koné,20 Pa Konate,14 Ilaix Moriba,27 Gaoussou Siby,-,-,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 10, 2022",Guinea vs Malawi
139,Malawi,16 Ernest Kakhobwe,5 Denis Chembezi,19 Limbikani Mzava,21 Gomezgani Chirwa,8 Chimwemwe Idana,17 John Banda,7 Micium Mhone,10 Francisco Madinga,13 Peter Banda,20 Yamikani Chester,22 Khuda Muyaba,18 Zebron Kalima,9 Richard Mbulu,-,-,-,1 Charles Thomu,23 William Thole,-,-,-,-,-,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 10, 2022",Guinea vs Malawi
140,Senegal,1 Seny Dieng,22 Abdou Diallo,4 Pape Abou Cissé,2 Saliou Ciss,21 Ibrahima Mbaye,8 Cheikhou Kouyaté,25 Mamadou Loum,20 Bouna Sarr,27 Mame Thiam,10 Sadio Mané,9 Boulaye Dia,13 Joseph Lopy,7 Keita Baldé,11 Habib Diallo,-,-,23 Alfred Gomis,28 Aliou Badara Faty,24 Moustapha Name,6 Nampalys Mendy,17 Pape Matar Sarr,19 Famara Diédhiou,-,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 14, 2022",Senegal vs Guinea
140,Guinea,1 Aly Keita,4 Ibrahima Conté,5 Saïdou Sow,13 Mohamed Camara,3 Issiaga Sylla,7 Ibrahima Cissé,6 Amadou Diawara,14 Ilaix Moriba,8 Naby Keïta,10 Morgan Guilavogui,11 Mohamed Bayo,24 Mory Konaté,12 Ibrahima Conté,2 Morlaye Sylla,-,-,22 Ibrahim Koné,15 Mikael Dyrestam,17 Ousmane Kanté,26 Fode Camara,19 Mamadou Kané,27 Gaoussou Siby,18 Seydouba Soumah,25 Mamadou Diallo,21 Sory Kaba,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 14, 2022",Senegal vs Guinea
141,Malawi,16 Ernest Kakhobwe,5 Denis Chembezi,19 Limbikani Mzava,21 Gomezgani Chirwa,8 Chimwemwe Idana,17 John Banda,2 Stanley Sanudi,10 Francisco Madinga,11 Gabadinho Mhango,9 Richard Mbulu,22 Khuda Muyaba,15 Lawrence Chaziya,3 Charles Petro,27 Gerald Phiri Junior,13 Peter Banda,20 Yamikani Chester,1 Charles Thomu,4 Peter Cholopi,12 Mark Fodya,6 Chikoti Chirwa,7 Micium Mhone,14 Robin Ngalande,26 Stain Davie,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 14, 2022",Malawi vs Zimbabwe
141,Zimbabwe,1 Petros Mhari,15 Teenage Hadebe,5 Gerald Takwara,14 Onismor Bhasera,22 Takudzwa Chimwemwe,4 Kelvin Madzongwe,8 Kundai Benyu,12 Bruce Kangwa,17 Knowledge Musona,7 Ishmael Wadi,10 Tino Kadewere,3 Jordan Zemura,16 Kudakwashe Mahachi,19 Admiral Muskwe,-,-,21 Talbert Shumba,23 Martin Mapisa,20 Peter Muduhwa,6 Alec Mudimu,2 Godknows Murwira,13 Thabani Kamusoko,11 Never Tigere,9 David Moyo,18 Prince Dube,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 14, 2022",Malawi vs Zimbabwe
142,Zimbabwe,21 Talbert Shumba,20 Peter Muduhwa,5 Gerald Takwara,12 Bruce Kangwa,2 Godknows Murwira,13 Thabani Kamusoko,11 Never Tigere,16 Kudakwashe Mahachi,3 Jordan Zemura,17 Knowledge Musona,19 Admiral Muskwe,14 Onismor Bhasera,22 Takudzwa Chimwemwe,10 Tino Kadewere,18 Prince Dube,-,1 Petros Mhari,23 Martin Mapisa,9 David Moyo,-,-,-,-,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 18, 2022",Zimbabwe vs Guinea
142,Guinea,1 Aly Keita,4 Ibrahima Conté,13 Mohamed Camara,17 Ousmane Kanté,19 Mamadou Kané,8 Naby Keïta,14 Ilaix Moriba,7 Ibrahima Cissé,3 Issiaga Sylla,9 José Kanté,21 Sory Kaba,20 Pa Konate,25 Mamadou Diallo,2 Morlaye Sylla,11 Mohamed Bayo,-,22 Ibrahim Koné,5 Saïdou Sow,15 Mikael Dyrestam,26 Fode Camara,24 Mory Konaté,27 Gaoussou Siby,12 Ibrahima Conté,18 Seydouba Soumah,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 18, 2022",Zimbabwe vs Guinea
143,Malawi,1 Charles Thomu,15 Lawrence Chaziya,5 Denis Chembezi,21 Gomezgani Chirwa,2 Stanley Sanudi,8 Chimwemwe Idana,17 John Banda,10 Francisco Madinga,7 Micium Mhone,22 Khuda Muyaba,11 Gabadinho Mhango,27 Gerald Phiri Junior,20 Yamikani Chester,14 Robin Ngalande,9 Richard Mbulu,-,23 William Thole,25 Paul Ndhlovu,4 Peter Cholopi,12 Mark Fodya,3 Charles Petro,6 Chikoti Chirwa,13 Peter Banda,26 Stain Davie,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 18, 2022",Malawi vs Senegal
143,Senegal,16 Edouard Mendy,22 Abdou Diallo,3 Kalidou Koulibaly,2 Saliou Ciss,20 Bouna Sarr,6 Nampalys Mendy,8 Cheikhou Kouyaté,5 Idrissa Gueye,10 Sadio Mané,9 Boulaye Dia,11 Habib Diallo,12 Fodé Ballo-Touré,26 Pape Gueye,15 Bamba Dieng,19 Famara Diédhiou,-,1 Seny Dieng,23 Alfred Gomis,4 Pape Abou Cissé,21 Ibrahima Mbaye,25 Mamadou Loum,17 Pape Matar Sarr,27 Mame Thiam,7 Keita Baldé,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 18, 2022",Malawi vs Senegal
144,Morocco,1 Bono,5 Nayef Aguerd,6 Romain Saïss,3 Adam Masina,2 Achraf Hakimi,24 Samy Mmaee,7 Imrân Louza,15 Selim Amallah,17 Sofiane Boufal,8 Azzedine Ounahi,14 Zakaria Aboukhlal,4 Sofyan Amrabat,27 Soufiane Rahimi,28 Tarik Tissoudali,-,-,12 Munir Mohamedi,22 Ahmed Reda Tagnaouti,18 Soufiane Chakla,21 Souffian El Karouani,19 Mohamed Chibi,20 Sofiane Alakouch,11 Fayçal Fajr,13 Ilias Chair,10 Munir El Haddadi,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 10, 2022",Morocco vs Ghana
144,Ghana,16 Joe Wollacott,18 Daniel Amartey,23 Alexander Djiku,17 Abdul Rahman Baba,2 Andy Yiadom,5 Thomas Partey,21 Iddrisu Baba,10 André Ayew,22 Kamaldeen Sulemana,15 Joseph Paintsil,9 Jordan Ayew,8 Daniel-Kofi Kyereh,7 Issahaku Fatawu,13 Richmond Boakye,25 Benjamin Tetteh,-,24 Richard Attah,1 Abdul Nurudeen,4 Jonathan Mensah,26 Abdul Mumin,14 Gideon Mensah,6 Edmund Addo,28 David Abagna,19 Samuel Owusu,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 10, 2022",Morocco vs Ghana
145,Comoros,23 Ali Ahamada,4 Younn Zahary,12 Kassim M'Dahoma,22 Saïd Bakari,2 Kassim Abdallah,26 Iyad Mohamed,13 Rafidine Abdullah,19 Mohamed Youssouf,15 Benjaloud Youssouf,10 Youssouf M'Changama,21 El Fardou Ben,8 Fouad Bachirou,6 Nadjim Abdou,20 Ahmed Mogni,24 Faiz Mattoir,25 Djoumoi Moussa,1 Salim Ben Boina,3 Chaker Alhadhur,27 Kassim Ahamada,5 Mohamed Abdallah,18 Yacine Bourhane,11 Nakibou Aboubakari,9 Mohamed M'Changama,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 10, 2022",Comoros vs Gabon
145,Gabon,1 Jean-Noël Amonome,4 Sidney Obissa,5 Bruno Ecuele Manga,6 Johann Obiang,8 Lloyd Palun,17 André Poko,12 Guélor Kanga,14 Louis Ameka,20 Denis Bouanga,11 Jim Allevinah,7 Aaron Boupendza,19 Serge-Junior Ngouali,24 David Sambissa,15 Ulrick Eneme-Ella,-,-,16 Anthony Mfa Mezui,21 Junior Noubi,25 Junior Assoumou,2 Alex Moucketou-Moussounda,27 Gilchrist Nguema,3 Anthony Oyono,28 Yannis N'Gakoutou,26 Medwin Biteghé,22 Fahd Ndzengue,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 10, 2022",Comoros vs Gabon
146,Morocco,1 Bono,5 Nayef Aguerd,6 Romain Saïss,3 Adam Masina,2 Achraf Hakimi,4 Sofyan Amrabat,7 Imrân Louza,15 Selim Amallah,17 Sofiane Boufal,28 Tarik Tissoudali,9 Ayoub El Kaabi,8 Azzedine Ounahi,11 Fayçal Fajr,10 Munir El Haddadi,14 Zakaria Aboukhlal,19 Youssef En-Nesyri,12 Munir Mohamedi,22 Ahmed Reda Tagnaouti,18 Soufiane Chakla,24 Samy Mmaee,20 Sofiane Alakouch,13 Ilias Chair,27 Soufiane Rahimi,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 14, 2022",Morocco vs Comoros
146,Comoros,1 Salim Ben Boina,12 Kassim M'Dahoma,6 Nadjim Abdou,15 Benjaloud Youssouf,19 Mohamed Youssouf,13 Rafidine Abdullah,8 Fouad Bachirou,10 Youssouf M'Changama,22 Saïd Bakari,7 Faïz Selemani,21 El Fardou Ben,4 Younn Zahary,18 Yacine Bourhane,20 Ahmed Mogni,17 Ibroihim Youssouf,25 Djoumoi Moussa,23 Ali Ahamada,3 Chaker Alhadhur,2 Kassim Abdallah,5 Mohamed Abdallah,26 Iyad Mohamed,11 Nakibou Aboubakari,14 Ali M'Madi,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 14, 2022",Morocco vs Comoros
147,Gabon,1 Jean-Noël Amonome,25 Junior Assoumou,5 Bruno Ecuele Manga,3 Anthony Oyono,17 André Poko,19 Serge-Junior Ngouali,12 Guélor Kanga,14 Louis Ameka,6 Johann Obiang,20 Denis Bouanga,7 Aaron Boupendza,2 Alex Moucketou-Moussounda,11 Jim Allevinah,15 Ulrick Eneme-Ella,-,-,23 Donald Nzé,16 Anthony Mfa Mezui,21 Junior Noubi,28 Yannis N'Gakoutou,26 Medwin Biteghé,24 David Sambissa,22 Fahd Ndzengue,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 14, 2022",Gabon vs Ghana
147,Ghana,16 Joe Wollacott,18 Daniel Amartey,23 Alexander Djiku,17 Abdul Rahman Baba,2 Andy Yiadom,21 Iddrisu Baba,5 Thomas Partey,8 Daniel-Kofi Kyereh,22 Kamaldeen Sulemana,9 Jordan Ayew,10 André Ayew,6 Edmund Addo,7 Issahaku Fatawu,15 Joseph Paintsil,25 Benjamin Tetteh,-,1 Abdul Nurudeen,12 Lawrence Ati Zigi,4 Jonathan Mensah,26 Abdul Mumin,14 Gideon Mensah,3 Philomon Baffour,19 Samuel Owusu,13 Richmond Boakye,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 14, 2022",Gabon vs Ghana
148,Ghana,16 Joe Wollacott,18 Daniel Amartey,23 Alexander Djiku,17 Abdul Rahman Baba,2 Andy Yiadom,5 Thomas Partey,8 Daniel-Kofi Kyereh,7 Issahaku Fatawu,22 Kamaldeen Sulemana,10 André Ayew,9 Jordan Ayew,6 Edmund Addo,19 Samuel Owusu,15 Joseph Paintsil,13 Richmond Boakye,-,24 Richard Attah,1 Abdul Nurudeen,4 Jonathan Mensah,26 Abdul Mumin,14 Gideon Mensah,3 Philomon Baffour,27 Maxwell Quaye,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 18, 2022",Ghana vs Comoros
148,Comoros,1 Salim Ben Boina,4 Younn Zahary,12 Kassim M'Dahoma,22 Saïd Bakari,15 Benjaloud Youssouf,8 Fouad Bachirou,10 Youssouf M'Changama,20 Ahmed Mogni,7 Faïz Selemani,21 El Fardou Ben,17 Ibroihim Youssouf,23 Ali Ahamada,19 Mohamed Youssouf,13 Rafidine Abdullah,6 Nadjim Abdou,24 Faiz Mattoir,3 Chaker Alhadhur,2 Kassim Abdallah,5 Mohamed Abdallah,26 Iyad Mohamed,11 Nakibou Aboubakari,14 Ali M'Madi,9 Mohamed M'Changama,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 18, 2022",Ghana vs Comoros
149,Gabon,1 Jean-Noël Amonome,25 Junior Assoumou,5 Bruno Ecuele Manga,8 Lloyd Palun,2 Alex Moucketou-Moussounda,17 André Poko,12 Guélor Kanga,3 Anthony Oyono,6 Johann Obiang,11 Jim Allevinah,7 Aaron Boupendza,14 Louis Ameka,10 Axel Méyé,13 Kevin Mayi,-,-,23 Donald Nzé,16 Anthony Mfa Mezui,4 Sidney Obissa,28 Yannis N'Gakoutou,26 Medwin Biteghé,22 Fahd Ndzengue,-,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 18, 2022",Gabon vs Morocco
149,Morocco,12 Munir Mohamedi,5 Nayef Aguerd,18 Soufiane Chakla,3 Adam Masina,2 Achraf Hakimi,4 Sofyan Amrabat,13 Ilias Chair,8 Azzedine Ounahi,11 Fayçal Fajr,9 Ayoub El Kaabi,19 Youssef En-Nesyri,6 Romain Saïss,15 Selim Amallah,16 Aymen Barkok,17 Sofiane Boufal,28 Tarik Tissoudali,1 Bono,22 Ahmed Reda Tagnaouti,24 Samy Mmaee,25 Mohamed Chibi,7 Imrân Louza,10 Munir El Haddadi,14 Zakaria Aboukhlal,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 18, 2022",Gabon vs Morocco
150,Nigeria,1 Maduka Okoye,5 William Troost-Ekong,22 Kenneth Omeruo,12 Zaidu,2 Ola Aina,4 Wilfred Ndidi,10 Joe Aribo,15 Moses Simon,17 Samuel Chukwueze,14 Kelechi Iheanacho,19 Taiwo Awoniyi,6 Semi Ajayi,25 Kelechi Nwakali,18 Alex Iwobi,13 Chidera Ejuke,24 Umar Sadiq,16 Daniel Akpeyi,23 Francis Uzoho,26 Olisa Ndah,21 Tyronne Ebuehi,8 Frank Onyeka,7 Ahmed Musa,11 Henry Onyekuru,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 11, 2022",Nigeria vs Egypt
150,Egypt,1 Mohamed El Shenawy,6 Ahmed Hegazy,15 Mahmoud El Wensh,13 Ahmed Fatouh,25 Akram Tawfik,5 Hamdi Fathi,17 Mohamed Elneny,7 Mahmoud Trezeguet,22 Omar Marmoush,10 Mohamed Salah,14 Mostafa Mohamed,12 Ayman Ashraf,2 Mohamed Abdelmonem,11 Ramadan Sobhi,21 Zizo,9 Mohamed Sherif,23 Mohamed Sobhi,24 Mahmoud Gad,20 Mahmoud Alaa,3 Omar Kamal,18 Mohanad Lasheen,8 Emam Ashour,19 Abdallah Said,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 11, 2022",Nigeria vs Egypt
151,Sudan,1 Ali Abdallah Abu-Eshrein,5 Salah Nimer,6 Mustafa Karshom,17 Mazin Mohamedein,12 Mustafa Elfadni,14 Mohamed Al-Rasheed,21 Walieldin Khidir,11 Gomaa Abbas Omer,9 Abdelrazig Omer,15 Yasin Hamed,10 Mohamed Abdelrahman,22 Al-Gozoli Nooh,19 Dhiya Mahjoub Musa,-,-,-,23 Mohamed Mustafa,16 Ishag Adam,3 Elsadig Hassan,4 Amgad Ismail Ahmed,7 Mohamed Amin,20 Suliman Zakaria,8 Mohamed Hasoon Babiker,18 Sharif Omar,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 11, 2022",Sudan vs Guinea-Bissau
151,Guinea-Bissau,12 Maurice Gomis,22 Opa Sangante,20 Sori Mané,2 Fali Candé,15 Jefferson Encada,6 Burá Nogueira,10 Pelé,16 Moreto Cassamá,18 Piqueti,17 Mama Baldé,19 Joseph Mendes,5 Panutche Camara,9 Steve Ambri,13 Frédéric Mendy,-,-,24 Manuel Baldé,4 Simão Júnior,14 Fernandy Mendy,7 Mauro Rodrigues,-,-,-,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 11, 2022",Sudan vs Guinea-Bissau
152,Nigeria,1 Maduka Okoye,5 William Troost-Ekong,22 Kenneth Omeruo,12 Zaidu,2 Ola Aina,4 Wilfred Ndidi,10 Joe Aribo,15 Moses Simon,17 Samuel Chukwueze,14 Kelechi Iheanacho,19 Taiwo Awoniyi,25 Kelechi Nwakali,18 Alex Iwobi,7 Ahmed Musa,24 Umar Sadiq,-,16 Daniel Akpeyi,23 Francis Uzoho,6 Semi Ajayi,26 Olisa Ndah,21 Tyronne Ebuehi,8 Frank Onyeka,11 Henry Onyekuru,13 Chidera Ejuke,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 15, 2022",Nigeria vs Sudan
152,Sudan,1 Ali Abdallah Abu-Eshrein,5 Salah Nimer,6 Mustafa Karshom,17 Mazin Mohamedein,12 Mustafa Elfadni,14 Mohamed Al-Rasheed,21 Walieldin Khidir,11 Gomaa Abbas Omer,9 Abdelrazig Omer,15 Yasin Hamed,25 Musab Eisa,2 Mohamed Kasri Hakeem,22 Al-Gozoli Nooh,19 Dhiya Mahjoub Musa,8 Mohamed Hasoon Babiker,18 Sharif Omar,23 Mohamed Mustafa,16 Ishag Adam,28 Moaiad Abdeen Maki,3 Elsadig Hassan,4 Amgad Ismail Ahmed,20 Suliman Zakaria,24 Captain Bashir Aldakhn,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 15, 2022",Nigeria vs Sudan
153,Guinea-Bissau,1 Jonas Mendes,22 Opa Sangante,20 Sori Mané,2 Fali Candé,15 Jefferson Encada,6 Burá Nogueira,16 Moreto Cassamá,9 Steve Ambri,5 Panutche Camara,18 Piqueti,17 Mama Baldé,3 Leonel Alves,7 Mauro Rodrigues,11 Jorginho,13 Frédéric Mendy,-,24 Manuel Baldé,4 Simão Júnior,14 Fernandy Mendy,10 Pelé,-,-,-,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 15, 2022",Guinea-Bissau vs Egypt
153,Egypt,1 Mohamed El Shenawy,6 Ahmed Hegazy,15 Mahmoud El Wensh,12 Ayman Ashraf,3 Omar Kamal,17 Mohamed Elneny,4 Amr El Solia,19 Abdallah Said,22 Omar Marmoush,10 Mohamed Salah,14 Mostafa Mohamed,2 Mohamed Abdelmonem,5 Hamdi Fathi,7 Mahmoud Trezeguet,21 Zizo,9 Mohamed Sherif,16 Gabaski,23 Mohamed Sobhi,20 Mahmoud Alaa,27 Marwan Daoud,8 Emam Ashour,11 Ramadan Sobhi,28 Marwan Hamdi,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 15, 2022",Guinea-Bissau vs Egypt
154,Guinea-Bissau,12 Maurice Gomis,22 Opa Sangante,20 Sori Mané,2 Fali Candé,15 Jefferson Encada,6 Burá Nogueira,5 Panutche Camara,16 Moreto Cassamá,18 Piqueti,11 Jorginho,17 Mama Baldé,23 Alfa Semedo,3 Leonel Alves,9 Steve Ambri,7 Mauro Rodrigues,13 Frédéric Mendy,1 Jonas Mendes,24 Manuel Baldé,4 Simão Júnior,14 Fernandy Mendy,21 Nanu,10 Pelé,-,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 19, 2022",Guinea-Bissau vs Nigeria
154,Nigeria,23 Francis Uzoho,5 William Troost-Ekong,6 Semi Ajayi,3 Jamilu Collins,21 Tyronne Ebuehi,4 Wilfred Ndidi,25 Kelechi Nwakali,13 Chidera Ejuke,18 Alex Iwobi,14 Kelechi Iheanacho,24 Umar Sadiq,26 Olisa Ndah,8 Frank Onyeka,11 Henry Onyekuru,15 Moses Simon,28 Peter Olayinka,1 Maduka Okoye,27 John Noble,22 Kenneth Omeruo,12 Zaidu,7 Ahmed Musa,17 Samuel Chukwueze,19 Taiwo Awoniyi,-,-,-,-,-,-,-,-,African Cup of Nations 2021,"Jan 19, 2022",Guinea-Bissau vs Nigeria
