,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
51361,51361,761,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,SUCCESS,0,50000.0,False,working,False,0,F Mayembo,none
51363,51363,763,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,SUCCESS,0,300000.0,False,working,False,0,T Badila,none
51367,51367,767,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,SUCCESS,0,600000.0,False,working,False,0,D Bahamboula,none
51368,51368,768,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,SUCCESS,0,600000.0,False,working,False,0,F Doré,none
51369,51369,769,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,SUCCESS,0,2500000.0,False,working,False,0,T Bifouma,none
51614,51614,1014,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,50000.0,False,working,False,0,F Mayembo,none
51616,51616,1016,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,300000.0,False,working,False,0,T Badila,none
51617,51617,1017,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,1200000.0,False,working,False,0,D Delarge,none
51618,51618,1018,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,2000000.0,False,working,False,0,P Oniangué,none
51621,51621,1021,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,150000.0,False,working,False,0,D Saint-Louis,none
51622,51622,1022,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,SUCCESS,0,2500000.0,False,working,False,0,T Bifouma,none
51643,51643,1043,2019,"World Cup Qualifiers, Africa, 2018",Egypt vs Ghana,13-11-2016,Egypt,EG,2016,SUCCESS,0,1800000.0,False,working,False,0,Trézéguet,none
51669,51669,1069,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,50000.0,False,working,False,0,F Mayembo,none
51671,51671,1071,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,300000.0,False,working,False,0,T Badila,none
51672,51672,1072,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,1200000.0,False,working,False,0,D Delarge,none
51673,51673,1073,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,2000000.0,False,working,False,0,P Oniangué,none
51675,51675,1075,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,600000.0,False,working,False,0,D Bahamboula,none
51676,51676,1076,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,150000.0,False,working,False,0,D Saint-Louis,none
