,index,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New,Market Value New
5380,68034,1339,"Olympics, 2016",Colombia vs Nigeria,08-10-2016,Colombia,CO,2016,SUCCESS,Cristian Bonilla,780000,False,Only Before,False,Cristian Bonilla,Cristian Bonilla,single,OLYMPICS,0
5381,68035,1339,"Olympics, 2016",Colombia vs Nigeria,08-10-2016,Colombia,CO,2016,SUCCESS,Kevin Balanta,0,False,Only Before,False,Kevin Balanta,Kevin Balanta,single,OLYMPICS,0
5382,68036,1341,"Olympics, 2016",Fiji vs South Korea,08-04-2016,Fiji,FJ,2016,SUCCESS,Jale Dreloa,60000,False,Only Before,False,Jale Dreloa,Jale Dreloa,single,OLYMPICS,0
5383,68037,1341,"Olympics, 2016",Fiji vs South Korea,08-04-2016,Fiji,FJ,2016,SUCCESS,Alvin Singh,120000,False,Only Before,False,Alvin Singh,Alvin Singh,single,OLYMPICS,0
5384,68038,1341,"Olympics, 2016",Fiji vs South Korea,08-04-2016,Fiji,FJ,2016,SUCCESS,Nickel Chand,60000,False,Only Before,False,Nickel Chand,Nickel Chand,single,OLYMPICS,0
5385,68039,1342,"Olympics, 2016",Fiji vs Mexico,08-07-2016,Fiji,FJ,2016,SUCCESS,Jale Dreloa,60000,False,Only Before,False,Jale Dreloa,Jale Dreloa,single,OLYMPICS,0
5386,68040,1342,"Olympics, 2016",Fiji vs Mexico,08-07-2016,Fiji,FJ,2016,SUCCESS,Alvin Singh,120000,False,Only Before,False,Alvin Singh,Alvin Singh,single,OLYMPICS,0
5387,68041,1342,"Olympics, 2016",Fiji vs Mexico,08-07-2016,Fiji,FJ,2016,SUCCESS,Nickel Chand,60000,False,Only Before,False,Nickel Chand,Nickel Chand,single,OLYMPICS,0
5388,68042,1344,"Olympics, 2016",Germany vs Fiji,08-10-2016,Fiji,FJ,2016,SUCCESS,Jale Dreloa,60000,False,Only Before,False,Jale Dreloa,Jale Dreloa,single,OLYMPICS,0
5389,68043,1344,"Olympics, 2016",Germany vs Fiji,08-10-2016,Fiji,FJ,2016,SUCCESS,Alvin Singh,120000,False,Only Before,False,Alvin Singh,Alvin Singh,single,OLYMPICS,0
5390,68044,1344,"Olympics, 2016",Germany vs Fiji,08-10-2016,Fiji,FJ,2016,SUCCESS,Nickel Chand,60000,False,Only Before,False,Nickel Chand,Nickel Chand,single,OLYMPICS,0
5391,68045,1346,"Olympics, 2016",Honduras vs Algeria,08-04-2016,Algeria,DZ,2016,SUCCESS,Abdelghani Demmou,660000,False,Only Before,False,Abdelghani Demmou,Abdelghani Demmou,single,OLYMPICS,0
5392,68046,1347,"Olympics, 2016",Portugal vs Argentina,08-04-2016,Argentina,AR,2016,SUCCESS,Victor Cuesta,180000,False,Only Before,False,Victor Cuesta,Víctor Cuesta,single,OLYMPICS,0
5393,68047,1348,"Olympics, 2016",Honduras vs Portugal,08-07-2016,Honduras,HN,2016,SUCCESS,Brayan Ramírez,0,False,Only Before,False,Brayan Ramírez,Brayan Ramírez,single,OLYMPICS,0
5394,68048,1349,"Olympics, 2016",Argentina vs Algeria,08-07-2016,Argentina,AR,2016,SUCCESS,Victor Cuesta,180000,False,Only Before,False,Victor Cuesta,Víctor Cuesta,single,OLYMPICS,0
5395,68049,1349,"Olympics, 2016",Argentina vs Algeria,08-07-2016,Algeria,DZ,2016,SUCCESS,Abdelghani Demmou,660000,False,Only Before,False,Abdelghani Demmou,Abdelghani Demmou,single,OLYMPICS,0
5396,68050,1350,"Olympics, 2016",Argentina vs Honduras,08-10-2016,Honduras,HN,2016,SUCCESS,Brayan Ramírez,0,False,Only Before,False,Brayan Ramírez,Brayan Ramírez,single,OLYMPICS,0
5397,68051,1353,"Olympics, 2016",Nigeria vs Denmark,08-13-2016,Nigeria,NG,2016,SUCCESS,Usman Mohammed,0,False,Only Before,False,Usman Mohammed,Usman Mohammed,single,OLYMPICS,0
5398,68052,1355,"Olympics, 2016",Brazil vs Colombia,08-13-2016,Colombia,CO,2016,SUCCESS,Cristian Bonilla,780000,False,Only Before,False,Cristian Bonilla,Cristian Bonilla,single,OLYMPICS,0
5399,68053,1356,"Olympics, 2016",Brazil vs Honduras,08-17-2016,Honduras,HN,2016,SUCCESS,Marcelo Espinal,0,False,Only Before,False,Marcelo Espinal,Marcelo Espinal,single,OLYMPICS,0
5400,68054,1357,"Olympics, 2016",Nigeria vs Germany,08-17-2016,Nigeria,NG,2016,SUCCESS,Usman Mohammed,0,False,Only Before,False,Usman Mohammed,Usman Mohammed,single,OLYMPICS,0
5401,68055,1358,"Olympics, 2016",Honduras vs Nigeria,08-20-2016,Nigeria,NG,2016,SUCCESS,Usman Mohammed,0,False,Only Before,False,Usman Mohammed,Usman Mohammed,single,OLYMPICS,0
5402,68056,1362,"Olympics, 2020",Japan vs South Africa,07-22-2021,Japan,JP,2021,SUCCESS,Koji Miyoshi,2400000,False,Only Before,False,Koji Miyoshi,Koji Miyoshi,single,OLYMPICS,0
5403,68057,1362,"Olympics, 2020",Japan vs South Africa,07-22-2021,South Africa,ZA,2021,SUCCESS,Thabiso Kutumela,240000,False,Only Before,False,Thabiso Kutumela,Thendo Mukumela,single,OLYMPICS,0
5404,68058,1362,"Olympics, 2020",Japan vs South Africa,07-22-2021,South Africa,ZA,2021,SUCCESS,Reeve Frosler,300000,False,Only Before,False,Reeve Frosler,Reeve Frosler,single,OLYMPICS,0
5405,68059,1362,"Olympics, 2020",Japan vs South Africa,07-22-2021,South Africa,ZA,2021,SUCCESS,Sibusiso Mabiliso,780000,False,Only Before,False,Sibusiso Mabiliso,Sibusiso Mabiliso,single,OLYMPICS,0
5406,68060,1363,"Olympics, 2020",France vs South Africa,07-25-2021,South Africa,ZA,2021,SUCCESS,Reeve Frosler,300000,False,Only Before,False,Reeve Frosler,Reeve Frosler,single,OLYMPICS,0
5407,68061,1363,"Olympics, 2020",France vs South Africa,07-25-2021,South Africa,ZA,2021,SUCCESS,Njabulo Ngcobo,30000,False,Only Before,False,Njabulo Ngcobo,Nkosingiphile Ngcobo,single,OLYMPICS,0
5408,68062,2080,"World Cup Qualifiers, Africa, 2022",Mozambique vs Cote d'Ivoire,03-09-2021,Cote d'Ivoire,CI,2021,SUCCESS,Sylvain Gbohouo,320000,False,Only Before,False,Sylvain Gbohouo,S Gbohouo,single,,0
5409,68063,2081,"World Cup Qualifiers, Africa, 2022",Uganda vs Kenya,11-11-2021,Uganda,UG,2021,SUCCESS,Mathias Kigonya,0,False,Only Before,False,Mathias Kigonya,M Kigonya,single,,0
5410,68064,2082,"World Cup Qualifiers, Africa, 2022",Cote d'Ivoire vs Malawi,11-10-2021,Cote d'Ivoire,CI,2021,SUCCESS,Sylvain Gbohouo,320000,False,Only Before,False,Sylvain Gbohouo,S Gbohouo,single,,0
5411,68065,2083,"World Cup Qualifiers, Africa, 2022",Cameroon vs Cote d'Ivoire,16-11-2021,Cote d'Ivoire,CI,2021,SUCCESS,Sylvain Gbohouo,320000,False,Only Before,False,Sylvain Gbohouo,S Gbohouo,single,,0
5412,68066,2084,"World Cup Qualifiers, Africa, 2022",Cote d'Ivoire vs Cameroon,06-09-2021,Cote d'Ivoire,CI,2021,SUCCESS,Sylvain Gbohouo,320000,False,Only Before,False,Sylvain Gbohouo,S Gbohouo,single,,0
5413,68067,2084,"World Cup Qualifiers, Africa, 2022",Cote d'Ivoire vs Cameroon,06-09-2021,Cameroon,CM,2021,SUCCESS,Joyskim Dawa,480000,False,Only Before,False,Joyskim Dawa,J Dawa,single,,0
5414,68068,2091,"World Cup Qualifiers, Africa, 2022",Zambia vs Tunisia,07-09-2021,Zambia,ZM,2021,SUCCESS,Brian Mwila,120000,False,Only Before,False,Brian Mwila,B Mwila,single,,0
5415,68069,2092,"World Cup Qualifiers, Africa, 2022",Tunisia vs Mauritania,07-10-2021,Tunisia,TN,2021,SUCCESS,Saad Bguir,2280000,False,Only Before,False,Saad Bguir,S Bguir,single,,0
5416,68070,2093,"World Cup Qualifiers, Africa, 2022",Zimbabwe vs South Africa,03-09-2021,Zimbabwe,ZW,2021,SUCCESS,Khama Billiat,2400000,False,Only Before,False,Khama Billiat,K Billiat,single,,0
5417,68071,2095,"World Cup Qualifiers, Africa, 2022",Eswatini vs Djibouti,10-09-2019,Djibouti,DJ,2019,SUCCESS,Hassan Djama Samatar,0,False,Only Before,False,Hassan Djama Samatar,A Djama Dabar,single,,0
5418,68072,2099,"World Cup Qualifiers, Africa, 2022",Guinea vs Sudan,09-10-2021,Guinea,GN,2021,SUCCESS,Florentin Pogba,720000,False,Only Before,False,Florentin Pogba,F Pogba,single,,0
5419,68073,2099,"World Cup Qualifiers, Africa, 2022",Guinea vs Sudan,09-10-2021,Sudan,SD,2021,SUCCESS,Amier Kamal,240000,False,Only Before,False,Amier Kamal,Amir Kamal,single,,0
5420,68074,2104,"World Cup Qualifiers, Africa, 2022",Cameroon vs Malawi,03-09-2021,Malawi,MW,2021,SUCCESS,Tawonga Chimodzi,0,False,Only Before,False,Tawonga Chimodzi,T Chimodzi,single,,0
5421,68075,2106,"World Cup Qualifiers, Africa, 2022",South Africa vs Zimbabwe,11-11-2021,South Africa,ZA,2021,SUCCESS,Njabulo Ngcobo,30000,False,Only Before,False,Njabulo Ngcobo,Njabulo Ngcobo,single,,0
5422,68076,2106,"World Cup Qualifiers, Africa, 2022",South Africa vs Zimbabwe,11-11-2021,Zimbabwe,ZW,2021,SUCCESS,Khama Billiat,2400000,False,Only Before,False,Khama Billiat,K Billiat,single,,0
5423,68077,2109,"World Cup Qualifiers, Africa, 2022",Mozambique vs Cameroon,11-10-2021,Mozambique,MZ,2021,SUCCESS,Bonera,0,False,Only Before,False,Bonera,Bonera,single,,0
5424,68078,2112,"World Cup Qualifiers, Africa, 2022",South Africa vs Ethiopia,12-10-2021,South Africa,ZA,2021,SUCCESS,Njabulo Ngcobo,30000,False,Only Before,False,Njabulo Ngcobo,Njabulo Ngcobo,single,,0
5425,68079,2114,"World Cup Qualifiers, Africa, 2022",Angola vs Gabon,08-10-2021,Gabon,GA,2021,SUCCESS,Levy Madinda,210000,False,Only Before,False,Levy Madinda,L Madinda,single,,0
5426,68080,2117,"World Cup Qualifiers, Africa, 2022",Tanzania vs Madagascar,07-09-2021,Tanzania,TZ,2021,SUCCESS,Erasto Nyoni,100000,False,Only Before,False,Erasto Nyoni,E Nyoni,single,,0
5427,68081,2121,"World Cup Qualifiers, Africa, 2022",Mali vs Kenya,07-10-2021,Kenya,KE,2021,SUCCESS,Henry Atola Meja,0,False,Only Before,False,Henry Atola Meja,H Atola,single,,0
5428,68082,2121,"World Cup Qualifiers, Africa, 2022",Mali vs Kenya,07-10-2021,Kenya,KE,2021,SUCCESS,Lawrence Juma,0,False,Only Before,False,Lawrence Juma,L Juma,single,,0
5429,68083,1445,Nations League 2018-2020,Denmark vs Ireland,19.11.18,Denmark,DK,2018,SUCCESS,Jeppe Højbjerg,300000,False,Only Before,False,Jeppe Højbjerg,Hojbjerg,single,,0
5430,68084,3038,"World Cup Qualifiers, Europe, 2018",Portugal vs Hungary,25-03-2017,Hungary,HU,2017,SUCCESS,Zoltán Gera,400000,False,Only Before,False,Zoltán Gera,Z Gera,single,,0
5431,68085,3039,"World Cup Qualifiers, Europe, 2018",Cyprus vs Bosnia-Herzegovina-Herzegovina,31-08-2017,Cyprus,CY,2017,SUCCESS,Konstantinos Charalampidis,400000,False,Only Before,False,Konstantinos Charalampidis,K Charalambidis,single,,0
5432,68086,3043,"World Cup Qualifiers, Europe, 2018",Liechtenstein vs Israel,06-10-2017,Israel,IL,2017,SUCCESS,David Keltjens,600000,False,Only Before,False,David Keltjens,D Keltjens,single,,0
5433,68087,3043,"World Cup Qualifiers, Europe, 2018",Liechtenstein vs Israel,06-10-2017,Israel,IL,2017,SUCCESS,Marwan Kabha,1440000,False,Only Before,False,Marwan Kabha,M Kabha,single,,0
5434,68088,3043,"World Cup Qualifiers, Europe, 2018",Liechtenstein vs Israel,06-10-2017,Israel,IL,2017,SUCCESS,Lior Refaelov,1200000,False,Only Before,False,Lior Refaelov,L Refaelov,single,,0
5435,68089,3044,"World Cup Qualifiers, Europe, 2018",Kazakhstan vs Montenegro,01-09-2017,Kazakhstan,KZ,2017,SUCCESS,David Loria,200000,False,Only Before,False,David Loria,D Loria,single,,0
5436,68090,3045,"World Cup Qualifiers, Europe, 2018",Turkey vs Finland,24-03-2017,Finland,FI,2017,SUCCESS,Kari Arkivuo,200000,False,Only Before,False,Kari Arkivuo,K Arkivuo,single,,0
5437,68091,3045,"World Cup Qualifiers, Europe, 2018",Turkey vs Finland,24-03-2017,Finland,FI,2017,SUCCESS,Sakari Mattila,360000,False,Only Before,False,Sakari Mattila,S Mattila,single,,0
5438,68092,3045,"World Cup Qualifiers, Europe, 2018",Turkey vs Finland,24-03-2017,Finland,FI,2017,SUCCESS,Alexander Ring,720000,False,Only Before,False,Alexander Ring,A Ring,single,,0
5439,68093,3055,"World Cup Qualifiers, Europe, 2018",Kosovo vs Turkey,11-06-2017,Kosovo,XK,2017,SUCCESS,Enis Alushi,360000,False,Only Before,False,Enis Alushi,E Alushi,single,,0
5440,68094,3057,"World Cup Qualifiers, Europe, 2018",Belgium vs Cyprus,10-10-2017,Cyprus,CY,2017,SUCCESS,Nektarios Alexandrou,200000,False,Only Before,False,Nektarios Alexandrou,N Alexandrou,single,,0
5441,68095,3060,"World Cup Qualifiers, Europe, 2018",Latvia vs Portugal,09-06-2017,Latvia,LV,2017,SUCCESS,Kaspars Gorkss,280000,False,Only Before,False,Kaspars Gorkss,K Gorkšs,single,,0
5442,68096,3062,"World Cup Qualifiers, Europe, 2018",Hungary vs Latvia,31-08-2017,Latvia,LV,2017,SUCCESS,Kaspars Gorkss,280000,False,Only Before,False,Kaspars Gorkss,K Gorkšs,single,,0
5443,68097,3062,"World Cup Qualifiers, Europe, 2018",Hungary vs Latvia,31-08-2017,Latvia,LV,2017,SUCCESS,Edgars Vardanjans,150000,False,Only Before,False,Edgars Vardanjans,E Vardanjans,single,,0
5444,68098,3064,"World Cup Qualifiers, Europe, 2018",Gibraltar vs Cyprus,09-06-2017,Gibraltar,GI,2017,SUCCESS,Deren Ibrahim,0,False,Only Before,False,Deren Ibrahim,D Ibrahim,single,,0
5445,68099,3064,"World Cup Qualifiers, Europe, 2018",Gibraltar vs Cyprus,09-06-2017,Cyprus,CY,2017,SUCCESS,Konstantinos Charalampidis,400000,False,Only Before,False,Konstantinos Charalampidis,K Charalambidis,single,,0
5446,68100,3068,"World Cup Qualifiers, Europe, 2018",Slovenia vs Lithuania,04-09-2017,Slovenia,SI,2017,SUCCESS,Mitja Viler,600000,False,Only Before,False,Mitja Viler,M Viler,single,,0
5447,68101,3068,"World Cup Qualifiers, Europe, 2018",Slovenia vs Lithuania,04-09-2017,Lithuania,LT,2017,SUCCESS,Tadas Kijanskas,240000,False,Only Before,False,Tadas Kijanskas,T Kijanskas,single,,0
5448,68102,3070,"World Cup Qualifiers, Europe, 2018",Azerbaijan vs San Marino,04-09-2017,Azerbaijan,AZ,2017,SUCCESS,Tarlan Quliyev,180000,False,Only Before,False,Tarlan Quliyev,T Quliyev,single,,0
5449,68103,3075,"World Cup Qualifiers, Europe, 2018",Moldova vs Georgia,11-06-2017,Moldova,MD,2017,SUCCESS,Vitalie Bordian,160000,False,Only Before,False,Vitalie Bordian,V Bordian,single,,0
5450,68104,3076,"World Cup Qualifiers, Europe, 2018",Kosovo vs Finland,05-09-2017,Kosovo,XK,2017,SUCCESS,Enis Alushi,360000,False,Only Before,False,Enis Alushi,E Alushi,single,,0
5451,68105,3076,"World Cup Qualifiers, Europe, 2018",Kosovo vs Finland,05-09-2017,Finland,FI,2017,SUCCESS,Kari Arkivuo,200000,False,Only Before,False,Kari Arkivuo,K Arkivuo,single,,0
5452,68106,3081,"World Cup Qualifiers, Europe, 2018",Belarus vs Netherlands,07-10-2017,Belarus,BY,2017,SUCCESS,Aleksey Yanushkevich,240000,False,Only Before,False,Aleksey Yanushkevich,A Yanushkevich,single,,0
5453,68107,1366,"Olympics, 2020",South Africa vs Mexico,07-28-2021,South Africa,ZA,2021,SUCCESS,Thabiso Kutumela,240000,False,Only Before,False,Thabiso Kutumela,Thendo Mukumela,single,OLYMPICS,0
5454,68108,1368,"Olympics, 2020",Honduras vs Romania,07-22-2021,Honduras,HN,2021,SUCCESS,Alex Güity,0,False,Only Before,False,Alex Güity,Alex Güity,single,OLYMPICS,0
5455,68109,1368,"Olympics, 2020",Honduras vs Romania,07-22-2021,Honduras,HN,2021,SUCCESS,José García,0,False,Only Before,False,José García,José García,single,OLYMPICS,0
5456,68110,1368,"Olympics, 2020",Honduras vs Romania,07-22-2021,Honduras,HN,2021,SUCCESS,Elvin Oliva,0,False,Only Before,False,Elvin Oliva,Elvin Oliva,single,OLYMPICS,0
5457,68111,1368,"Olympics, 2020",Honduras vs Romania,07-22-2021,Romania,RO,2021,SUCCESS,Florin Ștefan,1200000,False,Only Before,False,Florin Ștefan,Florin tefan,single,OLYMPICS,0
5458,68112,1369,"Olympics, 2020",New Zealand vs Honduras,07-25-2021,Honduras,HN,2021,SUCCESS,Alex Güity,0,False,Only Before,False,Alex Güity,Alex Güity,single,OLYMPICS,0
5459,68113,1369,"Olympics, 2020",New Zealand vs Honduras,07-25-2021,Honduras,HN,2021,SUCCESS,Cristopher Meléndez,0,False,Only Before,False,Cristopher Meléndez,Cristopher Meléndez,single,OLYMPICS,0
5460,68114,1369,"Olympics, 2020",New Zealand vs Honduras,07-25-2021,Honduras,HN,2021,SUCCESS,José García,0,False,Only Before,False,José García,José García,single,OLYMPICS,0
5461,68115,1371,"Olympics, 2020",Romania vs New Zealand,07-28-2021,Romania,RO,2021,SUCCESS,Dragoș Grigore,80000,False,Only Before,False,Dragoș Grigore,Ricardo Grigore,single,OLYMPICS,0
5462,68116,1371,"Olympics, 2020",Romania vs New Zealand,07-28-2021,Romania,RO,2021,SUCCESS,Florin Ștefan,1200000,False,Only Before,False,Florin Ștefan,Florin tefan,single,OLYMPICS,0
5463,68117,1372,"Olympics, 2020",South Korea vs Honduras,07-28-2021,Honduras,HN,2021,SUCCESS,Alex Güity,0,False,Only Before,False,Alex Güity,Alex Güity,single,OLYMPICS,0
5464,68118,1372,"Olympics, 2020",South Korea vs Honduras,07-28-2021,Honduras,HN,2021,SUCCESS,Jonathan Núñez,60000,False,Only Before,False,Jonathan Núñez,Jonathan Núñez,single,OLYMPICS,0
5465,68119,1372,"Olympics, 2020",South Korea vs Honduras,07-28-2021,Honduras,HN,2021,SUCCESS,Elvin Oliva,0,False,Only Before,False,Elvin Oliva,Elvin Oliva,single,OLYMPICS,0
5466,68120,1380,"Olympics, 2020",Brazil vs Germany,07-22-2021,Brazil,BR,2021,SUCCESS,Santos,1600000,False,Only Before,False,Santos,Aderbar Santos,single,OLYMPICS,0
5467,68121,1381,"Olympics, 2020",Brazil vs Ivory Coast,07-25-2021,Brazil,BR,2021,SUCCESS,Santos,1600000,False,Only Before,False,Santos,Aderbar Santos,single,OLYMPICS,0
5468,68122,1383,"Olympics, 2020",Saudi Arabia vs Brazil,07-28-2021,Saudi Arabia,SA,2021,SUCCESS,Khalifah Al-Dawsari,90000,False,Only Before,False,Khalifah Al-Dawsari,Khalifah Al-Dawsari,single,OLYMPICS,0
5469,68123,1383,"Olympics, 2020",Saudi Arabia vs Brazil,07-28-2021,Brazil,BR,2021,SUCCESS,Santos,1600000,False,Only Before,False,Santos,Aderbar Santos,single,OLYMPICS,0
5470,68124,1387,"Olympics, 2020",Brazil vs Egypt,07-31-2021,Brazil,BR,2021,SUCCESS,Santos,1600000,False,Only Before,False,Santos,Aderbar Santos,single,OLYMPICS,0
5471,68125,1389,"Olympics, 2020",Mexico vs Brazil,08-03-2021,Brazil,BR,2021,SUCCESS,Santos,1600000,False,Only Before,False,Santos,Aderbar Santos,single,OLYMPICS,0
5472,68126,1392,"Olympics, 2020",Brazil vs Spain,08-06-2021,Brazil,BR,2021,SUCCESS,Santos,1600000,False,Only Before,False,Santos,Aderbar Santos,single,OLYMPICS,0
5473,68127,1058,"Euros 2024, Qualifiers",Belarus vs Kosovo,19.06.23,Belarus,BY,2023,SUCCESS,Artem Bykov,660000,False,Only Before,False,Artem Bykov,Art Bykov,single,,0
5474,68128,1058,"Euros 2024, Qualifiers",Belarus vs Kosovo,19.06.23,Belarus,BY,2023,SUCCESS,Pavel Savitskiy,960000,False,Only Before,False,Pavel Savitskiy,Savitski,single,,0
5475,68129,1058,"Euros 2024, Qualifiers",Belarus vs Kosovo,19.06.23,Belarus,BY,2023,SUCCESS,Evgeniy Yablonskiy,840000,False,Only Before,False,Evgeniy Yablonskiy,Yablonski,single,,0
5476,68130,1058,"Euros 2024, Qualifiers",Belarus vs Kosovo,19.06.23,Kosovo,XK,2023,SUCCESS,Donat Rrudhani,840000,False,Only Before,False,Donat Rrudhani,Rrudhani,single,,0
5477,68131,1058,"Euros 2024, Qualifiers",Belarus vs Kosovo,19.06.23,Kosovo,XK,2023,SUCCESS,Leart Paçarada,2400000,False,Only Before,False,Leart Paçarada,Paqarada,single,,0
5478,68132,1058,"Euros 2024, Qualifiers",Belarus vs Kosovo,19.06.23,Kosovo,XK,2023,SUCCESS,Betim Fazliji,840000,False,Only Before,False,Betim Fazliji,Fazliji,single,,0
5479,68133,1058,"Euros 2024, Qualifiers",Belarus vs Kosovo,19.06.23,Kosovo,XK,2023,SUCCESS,Bersant Celina,3000000,False,Only Before,False,Bersant Celina,Celina,single,,0
5480,68134,1059,"Euros 2024, Qualifiers",Andorra vs Belarus,09.09.23,Andorra,AD,2023,SUCCESS,Albert Alavedra,120000,False,Only Before,False,Albert Alavedra,Alavedra,single,,0
5481,68135,1059,"Euros 2024, Qualifiers",Andorra vs Belarus,09.09.23,Andorra,AD,2023,SUCCESS,Berto Rosas,300000,False,Only Before,False,Berto Rosas,Rosas,single,,0
5482,68136,1059,"Euros 2024, Qualifiers",Andorra vs Belarus,09.09.23,Belarus,BY,2023,SUCCESS,Maksim Plotnikov,420000,False,Only Before,False,Maksim Plotnikov,M Plotnikov,single,,0
5483,68137,1059,"Euros 2024, Qualifiers",Andorra vs Belarus,09.09.23,Belarus,BY,2023,SUCCESS,Artem Bykov,660000,False,Only Before,False,Artem Bykov,Art Bykov,single,,0
5484,68138,1059,"Euros 2024, Qualifiers",Andorra vs Belarus,09.09.23,Belarus,BY,2023,SUCCESS,Pavel Savitskiy,960000,False,Only Before,False,Pavel Savitskiy,Savitski,single,,0
5485,68139,1059,"Euros 2024, Qualifiers",Andorra vs Belarus,09.09.23,Belarus,BY,2023,SUCCESS,Vitaliy Lisakovich,1560000,False,Only Before,False,Vitaliy Lisakovich,V Lisakovich,single,,0
5486,68140,1060,"Euros 2024, Qualifiers",Romania vs Israel,09.09.23,Romania,RO,2023,SUCCESS,Cristian Manea,4200000,False,Only Before,False,Cristian Manea,Manea,single,,0
5487,68141,1060,"Euros 2024, Qualifiers",Romania vs Israel,09.09.23,Romania,RO,2023,SUCCESS,Deian Sorescu,1800000,False,Only Before,False,Deian Sorescu,Sorescu,single,,0
5488,68142,1061,"Euros 2024, Qualifiers",Kosovo vs Switzerland,09.09.23,Kosovo,XK,2023,SUCCESS,Leart Paçarada,2400000,False,Only Before,False,Leart Paçarada,Paqarada,single,,0
5489,68143,1061,"Euros 2024, Qualifiers",Kosovo vs Switzerland,09.09.23,Kosovo,XK,2023,SUCCESS,Betim Fazliji,840000,False,Only Before,False,Betim Fazliji,Fazliji,single,,0
5490,68144,1061,"Euros 2024, Qualifiers",Kosovo vs Switzerland,09.09.23,Kosovo,XK,2023,SUCCESS,Valon Berisha,2160000,False,Only Before,False,Valon Berisha,Val Berisha,single,,0
5491,68145,1062,"Euros 2024, Qualifiers",Switzerland vs Andorra,12.09.23,Switzerland,CH,2023,SUCCESS,Cedric Itten,4800000,False,Only Before,False,Cedric Itten,Itten,single,,0
5492,68146,1062,"Euros 2024, Qualifiers",Switzerland vs Andorra,12.09.23,Andorra,AD,2023,SUCCESS,Joel Guillén,0,False,Only Before,False,Joel Guillén,Guillen,single,,0
5493,68147,1062,"Euros 2024, Qualifiers",Switzerland vs Andorra,12.09.23,Andorra,AD,2023,SUCCESS,Albert Alavedra,120000,False,Only Before,False,Albert Alavedra,Alavedra,single,,0
5494,68148,1063,"Euros 2024, Qualifiers",Israel vs Belarus,12.09.23,Belarus,BY,2023,SUCCESS,Maksim Plotnikov,420000,False,Only Before,False,Maksim Plotnikov,M Plotnikov,single,,0
5495,68149,1064,"Euros 2024, Qualifiers",Romania vs Kosovo,12.09.23,Kosovo,XK,2023,SUCCESS,Leart Paçarada,2400000,False,Only Before,False,Leart Paçarada,Paqarada,single,,0
5496,68150,1064,"Euros 2024, Qualifiers",Romania vs Kosovo,12.09.23,Kosovo,XK,2023,SUCCESS,Valon Berisha,2160000,False,Only Before,False,Valon Berisha,Val Berisha,single,,0
5497,68151,1065,"Euros 2024, Qualifiers",Belarus vs Romania,12.10.23,Romania,RO,2023,SUCCESS,Dennis Man,3840000,False,Only Before,False,Dennis Man,D Man,single,,0
5498,68152,1066,"Euros 2024, Qualifiers",Andorra vs Kosovo,12.10.23,Kosovo,XK,2023,SUCCESS,Albion Rrahmani,420000,False,Only Before,False,Albion Rrahmani,Al Rrahmani,single,,0
