,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New,Market Value New
75,1363,"Olympics, 2020",France vs South Africa,2021-07-25,France,FR,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Téji Savanier,Téji Savanier,Olympic,Done,12000000
76,1363,"Olympics, 2020",France vs South Africa,2021-07-25,France,FR,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Lucas Tousart,Lucas Tousart,Olympic,Done,9000000
77,1363,"Olympics, 2020",France vs South Africa,2021-07-25,France,FR,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Nathanaël Mbuku,Nathanaël Mbuku,Olympic,Done,8000000
78,1363,"Olympics, 2020",France vs South Africa,2021-07-25,South Africa,ZA,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Kobamelo Kodisang,Kobamelo Kodisang,Olympic,Done,300000
79,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Paul Bernardoni,Paul Bernardoni,Olympic,Done,7000000
80,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Timothée Pembélé,Timothée Pembélé,Olympic,Done,6000000
81,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Pierre Kalulu,Pierre Kalulu,Olympic,Done,28000000
82,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,FAIL - LARGE,0,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Alexis Beka Beka,Olympic,Done,0
83,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Téji Savanier,Téji Savanier,Olympic,Done,12000000
84,1365,"Olympics, 2020",France vs Japan,2021-07-28,France,FR,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Lucas Tousart,Lucas Tousart,Olympic,Done,9000000
85,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,NB,2021,FAIL,0,0.0,True,Online Lookup Required,False,0,I Kamberipa,none,,0
86,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,NB,2021,FAIL,0,0.0,True,Online Lookup Required,False,0,C Hambira,none,,0
87,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,NB,2021,FAIL,0,0.0,True,Online Lookup Required,False,0,D Haoseb,none,,0
88,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,NB,2021,FAIL,0,0.0,True,Online Lookup Required,False,0,A Handura,none,,0
89,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Eritrea,ER,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,H Goitom,none,,0
90,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,L Horaeb,none,,0
91,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,A Petrus,none,,0
92,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,I Heita,none,,0
93,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,M Papama,none,,0
94,1366,"Olympics, 2020",South Africa vs Mexico,2021-07-28,South Africa,ZA,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Kobamelo Kodisang,Kobamelo Kodisang,Olympic,Done,300000
95,1374,"Olympics, 2020",Argentina vs Australia,2021-07-22,Argentina,AR,2021,FAIL - LARGE,0,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Hernán de la Fuente,Olympic,Done,0
96,1374,"Olympics, 2020",Argentina vs Australia,2021-07-22,Argentina,AR,2021,FAIL - LARGE,0,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Santiago Colombatto,Olympic,Done,0
97,1375,"Olympics, 2020",Egypt vs Argentina,2021-07-25,Argentina,AR,2021,FAIL - LARGE,0,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Hernán de la Fuente,Olympic,Done,0
98,1375,"Olympics, 2020",Egypt vs Argentina,2021-07-25,Argentina,AR,2021,FAIL - LARGE,0,0.0,True,"Did Not Find in Curr Season, One Up or One Down",False,Martín Payero,Martín Payero,Olympic,Done,0
99,1380,"Olympics, 2020",Brazil vs Germany,2021-07-22,Germany,DE,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Amos Pieper,Amos Pieper,Olympic,Done,5000000
100,1380,"Olympics, 2020",Brazil vs Germany,2021-07-22,Germany,DE,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Arne Maier,Arne Maier,Olympic,Done,5500000
101,1382,"Olympics, 2020",Saudi Arabia vs Germany,2021-07-25,Germany,DE,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Amos Pieper,Amos Pieper,Olympic,Done,5000000
102,1382,"Olympics, 2020",Saudi Arabia vs Germany,2021-07-25,Germany,DE,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Arne Maier,Arne Maier,Olympic,Done,5500000
103,1382,"Olympics, 2020",Saudi Arabia vs Germany,2021-07-25,Germany,DE,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Eduard Löwen,Eduard Löwen,Olympic,Done,2000000
104,1382,"Olympics, 2020",Saudi Arabia vs Germany,2021-07-25,Germany,DE,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Ragnar Ache,Ragnar Ache,Olympic,Done,1500000
105,1382,"Olympics, 2020",Saudi Arabia vs Germany,2021-07-25,Germany,DE,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Cedric Teuchert,Cedric Teuchert,Olympic,Done,900000
106,1384,"Olympics, 2020",Germany vs Ivory Coast,2021-07-28,Germany,DE,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Arne Maier,Arne Maier,Olympic,Done,5500000
107,1384,"Olympics, 2020",Germany vs Ivory Coast,2021-07-28,Germany,DE,2021,SUCCESS,0,0.0,True,Found in Curr Season,False,Ragnar Ache,Ragnar Ache,Olympic,Done,1500000
108,2883,"World Cup Qualifiers, Europe, 2014",Montenegro vs England,26-03-2013,England,EN,2013,FAIL,0,0.0,True,Online Lookup Required,False,0,J Lescott,none,,0
109,2894,"World Cup Qualifiers, Europe, 2014",Liechtenstein vs Slovakia,07-06-2013,Slovakia,SK,2013,FAIL,0,0.0,True,Online Lookup Required,False,0,M Sapara,none,,0
110,2907,"World Cup Qualifiers, Europe, 2014",Poland vs Ukraine,22-03-2013,Poland,PL,2013,FAIL,0,0.0,True,Online Lookup Required,False,0,S Boenisch,none,,0
111,2920,"World Cup Qualifiers, Europe, 2014",San Marino vs Poland,10-09-2013,Poland,PL,2013,FAIL,0,0.0,True,Online Lookup Required,False,0,S Boenisch,none,,0
112,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,D Tjetjinda,none,,0
113,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,A Gebhardt,none,,0
114,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,W Stephanus,none,,0
115,1934,"World Cup Qualifiers, Africa, 2018",Namibia vs Gambia,13-10-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,A Gebhardt,none,,0
116,1934,"World Cup Qualifiers, Africa, 2018",Namibia vs Gambia,13-10-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,D Tjetjinda,none,,0
117,1934,"World Cup Qualifiers, Africa, 2018",Namibia vs Gambia,13-10-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,W Stephanus,none,,0
118,1939,"World Cup Qualifiers, Africa, 2018",Ethiopia vs Congo,14-11-2015,Congo, CG,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,D Avounou,none,,0
119,1943,"World Cup Qualifiers, Africa, 2018",Eritrea vs Botswana,10-10-2015,Eritrea,ER,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,H Goitom,none,,0
120,1952,"World Cup Qualifiers, Africa, 2018",Botswana vs Eritrea,13-10-2015,Eritrea,ER,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,H Goitom,none,,0
121,1965,"World Cup Qualifiers, Africa, 2018",Congo vs Ghana,05-09-2017,Congo, CG,2017,FAIL,0,0.0,True,Online Lookup Required,False,0,B Mouko,none,,0
122,1965,"World Cup Qualifiers, Africa, 2018",Congo vs Ghana,05-09-2017,Congo, CG,2017,FAIL,0,0.0,True,Online Lookup Required,False,0,D Avounou,none,,0
123,3542,"African Cup of Nations, 2019",Namibia vs Cote d'Ivoire,01-07-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,L Horaeb,none,,0
124,3542,"African Cup of Nations, 2019",Namibia vs Cote d'Ivoire,01-07-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,M Papama,none,,0
125,3571,"African Cup of Nations, 2019",South Africa vs Namibia,28-06-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,L Horaeb,none,,0
126,3575,"African Cup of Nations, 2019",Morocco vs Namibia,23-06-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,L Horaeb,none,,0
127,3575,"African Cup of Nations, 2019",Morocco vs Namibia,23-06-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,A Iimbondi,none,,0
128,1892,"World Cup Qualifiers, Africa, 2014",Togo vs Congo DR,08-09-2013,Togo,TG,2013,FAIL,0,0.0,True,Online Lookup Required,False,0,F Koné,none,,0
129,1912,"World Cup Qualifiers, Africa, 2014",Kenya vs Namibia,08-09-2013,Namibia,NB,2013,FAIL,0,0.0,True,Online Lookup Required,False,0,C Katjiukua,none,,0
130,1912,"World Cup Qualifiers, Africa, 2014",Kenya vs Namibia,08-09-2013,Namibia,NB,2013,FAIL,0,0.0,True,Online Lookup Required,False,0,D Haoseb,none,,0
131,1912,"World Cup Qualifiers, Africa, 2014",Kenya vs Namibia,08-09-2013,Namibia,NB,2013,FAIL,0,0.0,True,Online Lookup Required,False,0,F Puriza,none,,0
132,1912,"World Cup Qualifiers, Africa, 2014",Kenya vs Namibia,08-09-2013,Namibia,NB,2013,FAIL,0,0.0,True,Online Lookup Required,False,0,P Shitembi,none,,0
133,1912,"World Cup Qualifiers, Africa, 2014",Kenya vs Namibia,08-09-2013,Namibia,NB,2013,FAIL,0,0.0,True,Online Lookup Required,False,0,W Stephanus,none,,0
134,2846,"World Cup Qualifiers, Europe, 2014",Denmark vs Italy,11-10-2013,Italy,IT,2013,FAIL,0,0.0,True,Online Lookup Required,False,0,F Balzaretti,none,,0
135,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,D Tjetjinda,none,,0
136,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,A Gebhardt,none,,0
137,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,W Stephanus,none,,0
138,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,FAIL,0,0.0,True,Online Lookup Required,False,0,B Mouko,none,,0
139,2006,"World Cup Qualifiers, Africa, 2018",Ghana vs Congo,01-09-2017,Congo, CG,2017,FAIL,0,0.0,True,Online Lookup Required,False,0,D Avounou,none,,0
140,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Congo, CG,2017,FAIL,0,0.0,True,Online Lookup Required,False,0,B Mouko,none,,0
141,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,FAIL,0,0.0,True,Online Lookup Required,False,0,B Mouko,none,,0
142,2026,"World Cup Qualifiers, Africa, 2018",Gambia vs Namibia,09-10-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,A Gebhardt,none,,0
143,2026,"World Cup Qualifiers, Africa, 2018",Gambia vs Namibia,09-10-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,D Haoseb,none,,0
144,2026,"World Cup Qualifiers, Africa, 2018",Gambia vs Namibia,09-10-2015,Namibia,NB,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,W Stephanus,none,,0
145,2033,"World Cup Qualifiers, Africa, 2018",Congo vs Ethiopia,17-11-2015,Congo, CG,2015,FAIL,0,0.0,True,Online Lookup Required,False,0,D Avounou,none,,0
146,2047,"World Cup Qualifiers, Africa, 2022",Togo vs Namibia,05-09-2021,Namibia,NB,2021,FAIL,0,0.0,True,Online Lookup Required,False,0,I Kamberipa,none,,0
147,2047,"World Cup Qualifiers, Africa, 2022",Togo vs Namibia,05-09-2021,Namibia,NB,2021,FAIL,0,0.0,True,Online Lookup Required,False,0,C Hambira,none,,0
148,2047,"World Cup Qualifiers, Africa, 2022",Togo vs Namibia,05-09-2021,Namibia,NB,2021,FAIL,0,0.0,True,Online Lookup Required,False,0,W Katjiteo,none,,0
149,2047,"World Cup Qualifiers, Africa, 2022",Togo vs Namibia,05-09-2021,Namibia,NB,2021,FAIL,0,0.0,True,Online Lookup Required,False,0,D Haoseb,none,,0
150,2047,"World Cup Qualifiers, Africa, 2022",Togo vs Namibia,05-09-2021,Namibia,NB,2021,FAIL,0,0.0,True,Online Lookup Required,False,0,A Iimbondi,none,,0
151,2047,"World Cup Qualifiers, Africa, 2022",Togo vs Namibia,05-09-2021,Namibia,NB,2021,FAIL,0,0.0,True,Online Lookup Required,False,0,E Kambindu,none,,0
152,2058,"World Cup Qualifiers, Africa, 2022",Namibia vs Eritrea,10-09-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,L Horaeb,none,,0
153,2058,"World Cup Qualifiers, Africa, 2022",Namibia vs Eritrea,10-09-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,V Ngaruka,none,,0
154,2058,"World Cup Qualifiers, Africa, 2022",Namibia vs Eritrea,10-09-2019,Namibia,NB,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,A Iimbondi,none,,0
155,2058,"World Cup Qualifiers, Africa, 2022",Namibia vs Eritrea,10-09-2019,Eritrea,ER,2019,FAIL,0,0.0,True,Online Lookup Required,False,0,H Goitom,none,,0
156,3441,"World Cup Qualifiers, Europe, 2022",Serbia vs Republic of Ireland,24-03-2021,Serbia,RS,2021,FAIL,0,0.0,True,Online Lookup Required,False,0,U Račić,none,,0
