,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New
282,282,37834,434,4116,"World Cup 2022, Qualifiers, CONCACAF",Suriname vs Bermuda,04-Jun-21,Bermuda,BM,2021,SUCCESS,"['Roger Lee', 'Jason Lee', 'Zakiyah Lee']",0.0,False,Large Dataset said 0,False,Roger Lee,Lee,multiple,Done
283,283,37837,437,4116,"World Cup 2022, Qualifiers, CONCACAF",Suriname vs Bermuda,04-Jun-21,Bermuda,BM,2021,SUCCESS,"['Lejaun Simmons', 'Angelo Simmons']",0.0,False,Large Dataset said 0,False,Lejaun Simmons,Simmons,multiple,Done
284,284,37838,438,4116,"World Cup 2022, Qualifiers, CONCACAF",Suriname vs Bermuda,04-Jun-21,Bermuda,BM,2021,SUCCESS,"['Freddy Hall', 'Kole Hall', 'Sincere Hall']",0.0,False,Large Dataset said 0,False,Kole Hall,Hall,multiple,Done
285,285,37854,454,4117,"World Cup 2022, Qualifiers, CONCACAF",Dominican Republic vs Barbados,04-Jun-21,Barbados,BB,2021,SUCCESS,"['Rashad Smith', 'Terence Smith']",0.0,False,Large Dataset said 0,False,Rashad Smith,Smith,multiple,Done
286,286,37855,455,4117,"World Cup 2022, Qualifiers, CONCACAF",Dominican Republic vs Barbados,04-Jun-21,Barbados,BB,2021,SUCCESS,"['Jeff Williams', 'Mario Williams', 'Jamol Williams']",0.0,False,Large Dataset said 0,False,Mario Williams,Williams,multiple,Done
287,287,37857,457,4117,"World Cup 2022, Qualifiers, CONCACAF",Dominican Republic vs Barbados,04-Jun-21,Barbados,BB,2021,SUCCESS,"['Hadan Holligan', 'Keymar Holligan']",0.0,False,Large Dataset said 0,False,Hadan Holligan,Holligan,multiple,Done
288,288,37873,473,4118,"World Cup 2022, Qualifiers, CONCACAF",Nicaragua vs Belize,04-Jun-21,Belize,BZ,2021,SUCCESS,"['Charles Tillett', 'Kenroy Tillett']",0.0,False,Large Dataset said 0,False,Charles Tillett,Tillett,multiple,Done
289,289,37911,511,4120,"World Cup 2022, Qualifiers, CONCACAF",Bahamas vs Trinidad and Tobago,05-Jun-21,Bahamas,BS,2021,SUCCESS,"['Chadwick Russell', 'Logan Russell', 'Daylan Russell']",0.0,False,Large Dataset said 0,False,Logan Russell,Russell,multiple,Done
290,290,37952,552,4122,"World Cup 2022, Qualifiers, CONCACAF",Anguilla vs Panama,05-Jun-21,Anguilla,AI,2021,SUCCESS,"['Codero Lake', 'Keivois Lake', 'Tyrique Lake']",0.0,False,Large Dataset said 0,False,Tyrique Lake,Lake,multiple,Done
291,291,37953,553,4122,"World Cup 2022, Qualifiers, CONCACAF",Anguilla vs Panama,05-Jun-21,Anguilla,AI,2021,SUCCESS,"['Khalid Brooks', 'Javille Brooks', 'Micah Brooks', 'Keante Brooks']",0.0,False,Large Dataset said 0,False,Javille Brooks,Brooks,multiple,Done
292,292,37959,559,4122,"World Cup 2022, Qualifiers, CONCACAF",Anguilla vs Panama,05-Jun-21,Anguilla,AI,2021,SUCCESS,"['Kyle Lake-Bryan', 'Kieron Lake-Bryan']",0.0,False,Large Dataset said 0,False,Kyle Lake-Bryan,Lake-Bryan,multiple,Done
293,293,37962,562,4122,"World Cup 2022, Qualifiers, CONCACAF",Anguilla vs Panama,05-Jun-21,Panama,PA,2021,SUCCESS,"['Francisco Palacios', 'Alexis Palacios']",0.0,False,Large Dataset said 0,False,Francisco Palacios,Palacios,multiple,Done
294,294,37972,572,4123,"World Cup 2022, Qualifiers, CONCACAF",Aruba vs Canada,05-Jun-21,Aruba,AW,2021,SUCCESS,"['Eric Abdul', 'David Abdul']",0.0,False,Large Dataset said 0,False,Eric Abdul,Abdul,multiple,Done
295,295,38044,644,4126,"World Cup 2022, Qualifiers, CONCACAF",Guyana vs Puerto Rico,08-Jun-21,Guyana,GY,2021,SUCCESS,"['Daniel Wilson', 'Marcus Wilson']",0.0,False,Large Dataset said 0,False,"['Daniel Wilson', 'Marcus Wilson']",Wilson,multiple,Multi
296,296,38058,658,4126,"World Cup 2022, Qualifiers, CONCACAF",Guyana vs Puerto Rico,08-Jun-21,Puerto Rico,PR,2021,SUCCESS,"['Sebastián Díaz', 'Gerald Díaz', 'Alec Díaz']",0.0,False,Large Dataset said 0,False,Gerald Díaz,Díaz,multiple,Done
297,297,38068,668,4127,"World Cup 2022, Qualifiers, CONCACAF",Saint Vincent and the Grenadines vs Cuba,08-Jun-21,Saint Vincent and the Grenadines,VC,2021,SUCCESS,"['Kevin Francis', 'Damal Francis', 'Gidson Francis']",0.0,False,Large Dataset said 0,False,Gidson Francis,Francis,multiple,Done
298,298,38069,669,4127,"World Cup 2022, Qualifiers, CONCACAF",Saint Vincent and the Grenadines vs Cuba,08-Jun-21,Saint Vincent and the Grenadines,VC,2021,SUCCESS,"['Cornelius Stewart', 'Malcolm Stewart']",0.0,False,Large Dataset said 0,False,Cornelius Stewart,Stewart,multiple,Done
299,299,38115,715,4129,"World Cup 2022, Qualifiers, CONCACAF",Trinidad and Tobago vs Saint Kitts and Nevis,08-Jun-21,Saint Kitts and Nevis,KN,2021,SUCCESS,"['Glenroy Samuel', 'Clifford Samuel']",0.0,False,Large Dataset said 0,False,Clifford Samuel,Samuel,multiple,Done
300,300,38116,716,4129,"World Cup 2022, Qualifiers, CONCACAF",Trinidad and Tobago vs Saint Kitts and Nevis,08-Jun-21,Saint Kitts and Nevis,KN,2021,SUCCESS,"['Gerard Williams', 'Petrez Williams', 'Tiquanny Williams']",0.0,False,Large Dataset said 0,False,"['Gerard Williams', 'Tiquanny Williams']",Williams,multiple,Multi
301,301,38119,719,4129,"World Cup 2022, Qualifiers, CONCACAF",Trinidad and Tobago vs Saint Kitts and Nevis,08-Jun-21,Saint Kitts and Nevis,KN,2021,SUCCESS,"['Hasani Flemming', 'Dennis Flemming', 'Ordell Flemming']",0.0,False,Large Dataset said 0,False,Ordell Flemming,Flemming,multiple,Done
302,302,38129,729,4130,"World Cup 2022, Qualifiers, CONCACAF",Grenada vs Montserrat,08-Jun-21,Grenada,GD,2021,SUCCESS,"['Kwasi Paul', 'Kwesi Paul']",0.0,False,Large Dataset said 0,False,Kwasi Paul,Paul,multiple,Done
303,303,38136,736,4130,"World Cup 2022, Qualifiers, CONCACAF",Grenada vs Montserrat,08-Jun-21,Grenada,GD,2021,SUCCESS,"['Dejon Noel-Williams', 'Nicko Williams']",0.0,False,Large Dataset said 0,False,Dejon Noel-Williams,NoelWilms,multiple,Done
304,304,38144,744,4130,"World Cup 2022, Qualifiers, CONCACAF",Grenada vs Montserrat,08-Jun-21,Montserrat,MS,2021,SUCCESS,"[""D'Andre Willock"", 'Marshall Willock', 'Matty Willock']",0.0,False,Large Dataset said 0,False,Matty Willock,Willock,multiple,Done
305,305,38164,764,4131,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Antigua and Barbuda,08-Jun-21,Antigua and Barbuda,AG,2021,SUCCESS,"['Okeem Challenger', 'Kendukar Challenger']",0.0,False,Large Dataset said 0,False,Kendukar Challenger,Challenger,multiple,Done
306,306,38195,795,4133,"World Cup 2022, Qualifiers, CONCACAF",Barbados vs Dominica,08-Jun-21,Barbados,BB,2021,SUCCESS,"['Rashad Smith', 'Terence Smith']",0.0,False,Large Dataset said 0,False,Rashad Smith,Smith,multiple,Done
307,307,38199,799,4133,"World Cup 2022, Qualifiers, CONCACAF",Barbados vs Dominica,08-Jun-21,Barbados,BB,2021,SUCCESS,"['Hadan Holligan', 'Keymar Holligan']",0.0,False,Large Dataset said 0,False,Hadan Holligan,Holligan,multiple,Done
308,308,38203,803,4133,"World Cup 2022, Qualifiers, CONCACAF",Barbados vs Dominica,08-Jun-21,Dominica,DM,2021,SUCCESS,"['Glenson Prince', 'Hubert Prince', 'Joslyn Prince', 'Joel Prince']",0.0,False,Large Dataset said 0,False,Glenson Prince,Prince,multiple,Done
309,309,38205,805,4133,"World Cup 2022, Qualifiers, CONCACAF",Barbados vs Dominica,08-Jun-21,Dominica,DM,2021,SUCCESS,"['Davorn George', 'Javid George']",0.0,False,Large Dataset said 0,False,Javid George,George,multiple,Done
310,310,38211,811,4133,"World Cup 2022, Qualifiers, CONCACAF",Barbados vs Dominica,08-Jun-21,Dominica,DM,2021,SUCCESS,"['Jerome Thomas', 'Eddie Thomas', 'Briel Thomas', 'Kimani Thomas', 'Neilbert Thomas', 'Keeyan Thomas']",0.0,False,Large Dataset said 0,False,Briel Thomas,Thomas,multiple,Done
311,311,38214,814,4134,"World Cup 2022, Qualifiers, CONCACAF",Bermuda vs Cayman Islands,08-Jun-21,Bermuda,BM,2021,SUCCESS,"['Detre Bell', 'Ashton Bell', 'Tahj Bell', 'Justin Bell']",0.0,False,Large Dataset said 0,False,"['Detre Bell', 'Justin Bell']",Bell,multiple,Multi
312,312,38216,816,4134,"World Cup 2022, Qualifiers, CONCACAF",Bermuda vs Cayman Islands,08-Jun-21,Bermuda,BM,2021,SUCCESS,"['Azende Furbert', 'Jahkari Furbert', 'Nathan Furbert']",0.0,False,Large Dataset said 0,False,Azende Furbert,Furbert,multiple,Done
313,313,38218,818,4134,"World Cup 2022, Qualifiers, CONCACAF",Bermuda vs Cayman Islands,08-Jun-21,Bermuda,BM,2021,SUCCESS,"['Cecoy Robinson', 'Luke Robinson', 'Riley Robinson']",0.0,False,Large Dataset said 0,False,"['Cecoy Robinson', 'Luke Robinson']",Robinson,multiple,Multi
314,314,38219,819,4134,"World Cup 2022, Qualifiers, CONCACAF",Bermuda vs Cayman Islands,08-Jun-21,Bermuda,BM,2021,SUCCESS,"['Rahzir Jones', 'Richard Jones', 'Reece Jones']",0.0,False,Large Dataset said 0,False,"['Rahzir Jones', 'Richard Jones']",Jones,multiple,Multi
315,315,38222,822,4134,"World Cup 2022, Qualifiers, CONCACAF",Bermuda vs Cayman Islands,08-Jun-21,Bermuda,BM,2021,SUCCESS,"['Reece Jones', 'London Steede-Jackson']",0.0,False,Large Dataset said 0,False,London Steede-Jackson,SteedeJon,multiple,Done
316,316,38224,824,4134,"World Cup 2022, Qualifiers, CONCACAF",Bermuda vs Cayman Islands,08-Jun-21,Bermuda,BM,2021,SUCCESS,"['Freddy Hall', 'Kole Hall', 'Sincere Hall']",0.0,False,Large Dataset said 0,False,Kole Hall,Hall,multiple,Done
317,317,38227,827,4134,"World Cup 2022, Qualifiers, CONCACAF",Bermuda vs Cayman Islands,08-Jun-21,Cayman Islands,KY,2021,SUCCESS,"['Wesley Robinson', 'Raheem Robinson']",0.0,False,Large Dataset said 0,False,Wesley Robinson,Robinson,multiple,Done
318,318,38231,831,4134,"World Cup 2022, Qualifiers, CONCACAF",Bermuda vs Cayman Islands,08-Jun-21,Cayman Islands,KY,2021,SUCCESS,"['Theron Wood', 'Seth Wood']",0.0,False,Large Dataset said 0,False,Theron Wood,Wood,multiple,Done
319,319,38233,833,4134,"World Cup 2022, Qualifiers, CONCACAF",Bermuda vs Cayman Islands,08-Jun-21,Cayman Islands,KY,2021,SUCCESS,"['Kevin Foster', 'Kareem Foster']",0.0,False,Large Dataset said 0,False,Kareem Foster,Foster,multiple,Done
320,320,38275,875,4136,"World Cup 2022, Qualifiers, CONCACAF",Panama vs Dominican Republic,08-Jun-21,Dominican Republic,DO,2021,SUCCESS,"['Jean Carlos López', 'Luis López', 'Brian López']",0.0,False,Large Dataset said 0,False,"['Jean Carlos López', 'Brian López']",López,multiple,Multi
321,321,38333,933,4140,"World Cup 2022, Qualifiers, CONCACAF",Curaçao vs Panama,15-Jun-21,Curaçao,CW,2021,SUCCESS,"['Curtly Hooi', 'Curly Hooi', 'Elson Hooi']",0.0,False,Large Dataset said 0,False,Elson Hooi,Hooi,multiple,Done
322,322,38336,936,4140,"World Cup 2022, Qualifiers, CONCACAF",Curaçao vs Panama,15-Jun-21,Panama,PA,2021,SUCCESS,"['Francisco Palacios', 'Alexis Palacios']",0.0,False,Large Dataset said 0,False,Francisco Palacios,Palacios,multiple,Done
323,323,38356,956,4141,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Saint Kitts and Nevis,15-Jun-21,El Salvador,SV,2021,SUCCESS,"['Mardoqueo Henríquez', 'Jairo Henríquez']",0.0,False,Large Dataset said 0,False,Jairo Henríquez,Henríquez,multiple,Done
324,324,38358,958,4141,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Saint Kitts and Nevis,15-Jun-21,Saint Kitts and Nevis,KN,2021,SUCCESS,"['Hasani Flemming', 'Dennis Flemming', 'Ordell Flemming']",0.0,False,Large Dataset said 0,False,Ordell Flemming,Flemming,multiple,Done
325,325,38360,960,4141,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Saint Kitts and Nevis,15-Jun-21,Saint Kitts and Nevis,KN,2021,SUCCESS,"['Gerard Williams', 'Petrez Williams', 'Tiquanny Williams']",0.0,False,Large Dataset said 0,False,"['Gerard Williams', 'Petrez Williams', 'Tiquanny Williams']",Williams,multiple,Multi
326,326,38362,962,4141,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Saint Kitts and Nevis,15-Jun-21,Saint Kitts and Nevis,KN,2021,SUCCESS,"['Gerard Williams', 'Petrez Williams', 'Tiquanny Williams']",0.0,False,Large Dataset said 0,False,"['Gerard Williams', 'Petrez Williams', 'Tiquanny Williams']",Williams,multiple,Multi
327,327,38364,964,4141,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Saint Kitts and Nevis,15-Jun-21,Saint Kitts and Nevis,KN,2021,SUCCESS,"['Orlando Mitchum', 'Kareem Mitchum', 'Clyde Mitchum', 'Yohannes Mitchum']",0.0,False,Large Dataset said 0,False,Yohannes Mitchum,Mitchum,multiple,Done
328,328,38407,1007,4143,"World Cup 2022, Qualifiers, CONCACAF",Canada vs Honduras,02-Sep-21,Honduras,HN,2021,SUCCESS,"['Kervin Arriaga', 'Javier Arriaga']",0.0,False,Large Dataset said 0,False,Kervin Arriaga,Arriaga,multiple,Done
329,329,38422,1022,4144,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs USA,02-Sep-21,El Salvador,SV,2021,SUCCESS,"['Mardoqueo Henríquez', 'Jairo Henríquez']",0.0,False,Large Dataset said 0,False,Jairo Henríquez,Henríquez,multiple,Done
330,330,38488,1088,4147,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Honduras,05-Sep-21,El Salvador,SV,2021,SUCCESS,"['Mardoqueo Henríquez', 'Jairo Henríquez']",0.0,False,Large Dataset said 0,False,Jairo Henríquez,Henríquez,multiple,Done
331,331,38491,1091,4147,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Honduras,05-Sep-21,Honduras,HN,2021,SUCCESS,"['Juan Carlos García', 'Boniek García', 'Brayan García', 'Devron García', 'José García']",0.0,False,Large Dataset said 0,False,"['Boniek García', 'José García']",García,multiple,Multi
332,332,38495,1095,4147,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Honduras,05-Sep-21,Honduras,HN,2021,SUCCESS,"['Juan Carlos García', 'Boniek García', 'Brayan García', 'Devron García', 'José García']",0.0,False,Large Dataset said 0,False,"['Boniek García', 'José García']",García,multiple,Multi
333,333,38622,122,4406,"World Cup 2022, Qualifiers, CONMEBOL",Argentina vs Bolivia,09-Sep-21,Bolivia,BO,2021,SUCCESS,"['José Sagredo', 'Jesús Sagredo']",0.0,False,Large Dataset said 0,False,Jesús Sagredo,Sagredo,multiple,Done
334,334,38688,188,4409,"World Cup 2022, Qualifiers, CONMEBOL",Ecuador vs Bolivia,07-Oct-21,Bolivia,BO,2021,SUCCESS,"['José Sagredo', 'Jesús Sagredo']",0.0,False,Large Dataset said 0,False,Jesús Sagredo,Sagredo,multiple,Done
335,335,40351,751,1853,Nations League 2022-2023,Liechtenstein vs Moldova,03.06.22,Liechtenstein,LI,2022,SUCCESS,"['Noah Graber', 'Lukas Graber']",0.0,False,Large Dataset said 0,False,Lukas Graber,Graber,multiple,Done
336,336,40384,784,1854,Nations League 2022-2023,Latvia vs Liechtenstein,06.06.22,Liechtenstein,LI,2022,SUCCESS,"['Noah Graber', 'Lukas Graber']",0.0,False,Large Dataset said 0,False,Lukas Graber,Graber,multiple,Done
337,337,40450,850,1857,Nations League 2022-2023,Andorra vs Liechtenstein,10.06.22,Liechtenstein,LI,2022,SUCCESS,"['Noah Graber', 'Lukas Graber']",0.0,False,Large Dataset said 0,False,Lukas Graber,Graber,multiple,Done
338,338,40527,927,1861,Nations League 2022-2023,Liechtenstein vs Andorra,22.09.22,Liechtenstein,LI,2022,SUCCESS,"['Noah Graber', 'Lukas Graber']",0.0,False,Large Dataset said 0,False,Lukas Graber,Graber,multiple,Done
339,339,40739,39,2580,"World Cup Qualifiers, Asia, 2022",Iraq vs Cambodia,7-6-2021,Cambodia,KH,2021,SUCCESS,"['Sokheang Chea', 'Meng Chheng', 'Pok Chanthan']",0.0,False,Large Dataset said 0,False,Meng Chheng,Sieng Chanthea,multiple,Done
340,340,40740,40,2580,"World Cup Qualifiers, Asia, 2022",Iraq vs Cambodia,7-6-2021,Cambodia,KH,2021,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,Souhana Sos,Sos Suhana,multiple,Done
341,341,40765,65,2581,"World Cup Qualifiers, Asia, 2022",Chinese Taipei vs Jordan,05-09-2019,Jordan,JO,2019,SUCCESS,"['Ahmad Hayel', 'Ahmad Sameer']",0.0,False,Large Dataset said 0,False,Ahmad Sameer,Ahmad Hamdouni,multiple,Done
342,342,40984,284,2591,"World Cup Qualifiers, Asia, 2022",Mongolia vs Myanmar,05-09-2019,Myanmar,MM,2019,SUCCESS,"['Sithu Aung', 'Than Htet Aung', 'Thiha Htet Aung']",0.0,False,Large Dataset said 0,False,Sithu Aung,Thu Aung,multiple,Done
343,343,41061,361,2595,"World Cup Qualifiers, Asia, 2022",Kuwait vs Chinese Taipei,14-11-2019,Kuwait,KW,2019,SUCCESS,"['Faisal Ajab', 'Faisal Al Enezi']",0.0,False,Large Dataset said 0,False,Faisal Ajab,Faisal Al Harbi,multiple,Done
344,344,41695,995,2624,"World Cup Qualifiers, Asia, 2022",Yemen vs Palestine,14-11-2019,Yemen,YE,2019,SUCCESS,"['Essem Al-Worafi', 'Esam Al Hakimi', 'Akram Al-Worafi']",0.0,False,Large Dataset said 0,False,Essem Al-Worafi,Essam Al Wora,multiple,Done
345,345,41764,1064,2627,"World Cup Qualifiers, Asia, 2022",Myanmar vs Japan,10-09-2019,Myanmar,MM,2019,SUCCESS,"['Sithu Aung', 'Than Htet Aung', 'Thiha Htet Aung']",0.0,False,Large Dataset said 0,False,Sithu Aung,Thu Aung,multiple,Done
346,346,42913,13,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Guinea,GN,2015,SUCCESS,"['Fodé Camara', 'Fode Camara']",0.0,False,Large Dataset said 0,False,Fodé Camara,F Camara,multiple,Done
347,347,43036,136,1928,"World Cup Qualifiers, Africa, 2018",Burkina Faso vs Senegal,05-09-2017,Burkina Faso,BF,2017,SUCCESS,"['Yaya Coulibaly', 'Yacouba Coulibaly']",0.0,False,Large Dataset said 0,False,Yacouba Coulibaly,Y Coulibaly,multiple,Done
348,348,43317,417,1940,"World Cup Qualifiers, Africa, 2018",Zambia vs Sudan,15-11-2015,Sudan,SD,2015,SUCCESS,"['Ali Abdalla', 'Faris Abdalla', 'Sofian Abdalla']",0.0,False,Large Dataset said 0,False,Mohamed Abuaagla,Abu Agla Abdalla,multiple,Done
349,349,43351,451,1942,"World Cup Qualifiers, Africa, 2018",Gabon vs Mali,11-11-2017,Mali,ML,2017,SUCCESS,"['Djigui Diarra', 'Drissa Diarra']",0.0,False,Large Dataset said 0,False,Djigui Diarra,D Diarra,multiple,Done
350,350,43419,519,1945,"World Cup Qualifiers, Africa, 2018",Senegal vs Madagascar,17-11-2015,Madagascar,MG,2015,SUCCESS,"['Tahiana Randrianarisoa', 'Mahavy Tiana Randrianarisoa', 'Jean Dieu Randrianasolo']",0.0,False,Large Dataset said 0,False,Jean Dieu Randrianasolo,G Randrianarisoa,multiple,Done
351,351,43659,759,1956,"World Cup Qualifiers, Africa, 2018",Lesotho vs Comoros,13-10-2015,Comoros,KM,2015,SUCCESS,"['Said Ben Boina', 'Salim Ben Boina']",0.0,False,Large Dataset said 0,False,Salim Ben Boina,B Boina,multiple,Done
352,352,43769,869,1961,"World Cup Qualifiers, Africa, 2018",Ghana vs Comoros,17-11-2015,Comoros,KM,2015,SUCCESS,"['Said Ben Boina', 'Salim Ben Boina']",0.0,False,Large Dataset said 0,False,Salim Ben Boina,B Boina,multiple,Done
353,353,43803,903,1963,"World Cup Qualifiers, Africa, 2018",Ethiopia vs São Tomé and Príncipe,11-10-2015,Ethiopia,ET,2015,SUCCESS,"['Anteneh Tesfaye', 'Addisu Tesfaye']",0.0,False,Large Dataset said 0,False,Anteneh Tesfaye,A Tesfaye,multiple,Done
354,354,43982,1082,1971,"World Cup Qualifiers, Africa, 2018",Burkina Faso vs Cape Verde,14-11-2017,Burkina Faso,BF,2017,SUCCESS,"['Yaya Coulibaly', 'Yacouba Coulibaly']",0.0,False,Large Dataset said 0,False,Yacouba Coulibaly,Y Coulibaly,multiple,Done
355,355,44166,166,3544,"African Cup of Nations, 2019",Nigeria vs Burundi,22-06-2019,Burundi,BI,2019,SUCCESS,"['Omar Moussa', 'Omar Mussa']",0.0,False,Large Dataset said 0,False,Omar Moussa,M Omar,multiple,Done
356,356,45062,1062,3585,"African Cup of Nations, 2019",Burundi vs Guinea,30-06-2019,Burundi,BI,2019,SUCCESS,"['Pierre Kwizera', 'Patrick Kwizera']",0.0,False,Large Dataset said 0,False,Pierre Kwizera,P Kwizera,multiple,Done
357,357,45171,71,4353,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Brazil,05-Oct-17,Bolivia,BO,2017,SUCCESS,"['Henry Justiniano', 'Leonel Justiniano', 'Guimer Justiniano']",0.0,False,Large Dataset said 0,False,Leonel Justiniano,Justiniano,multiple,Done
358,358,45380,280,4362,"World Cup 2018, Qualifiers, CONMEBOL",Uruguay vs Bolivia,10-Oct-17,Bolivia,BO,2017,SUCCESS,"['José Sagredo', 'Jesús Sagredo']",0.0,False,Large Dataset said 0,False,José Sagredo,Sagredo,multiple,Done
359,359,45387,287,4364,"World Cup 2022, Qualifiers, CONMEBOL",Paraguay vs Peru,08-Oct-20,Paraguay,PY,2020,SUCCESS,"['Juan Espínola', 'Alberto Espínola']",0.0,False,Large Dataset said 0,False,Alberto Espínola,Espínola,multiple,Done
360,360,45552,452,4371,"World Cup 2022, Qualifiers, CONMEBOL",Venezuela vs Paraguay,13-Oct-20,Paraguay,PY,2020,SUCCESS,"['Juan Espínola', 'Alberto Espínola']",0.0,False,Large Dataset said 0,False,Alberto Espínola,Espínola,multiple,Done
361,361,45610,510,4374,"World Cup 2022, Qualifiers, CONMEBOL",Bolivia vs Ecuador,12-Nov-20,Bolivia,BO,2020,SUCCESS,"['Jorge Flores', 'Wálter Flores']",0.0,False,Large Dataset said 0,False,Jorge Flores,Flores,multiple,Done
362,362,45805,705,4383,"World Cup 2022, Qualifiers, CONMEBOL",Paraguay vs Bolivia,17-Nov-20,Paraguay,PY,2020,SUCCESS,"['Juan Espínola', 'Alberto Espínola']",0.0,False,Large Dataset said 0,False,Alberto Espínola,Espínola,multiple,Done
363,363,45816,716,4383,"World Cup 2022, Qualifiers, CONMEBOL",Paraguay vs Bolivia,17-Nov-20,Bolivia,BO,2020,SUCCESS,"['Oscar Ribera', 'Juan Ribera', 'David Ribera', 'Daniel Ribera']",0.0,False,Large Dataset said 0,False,Oscar Ribera,Ribera,multiple,Done
364,364,46157,1057,4399,"World Cup 2022, Qualifiers, CONMEBOL",Ecuador vs Chile,05-Sep-21,Ecuador,EC,2021,SUCCESS,"['Iván Hurtado', 'Andrés Hurtado']",0.0,False,Large Dataset said 0,False,Andrés Hurtado,Hurtado,multiple,Done
365,365,46331,131,1875,"World Cup Intercontinental Playoffs, 2014",Uruguay vs Jordan,20-11-2013,Jordan,JO,2013,SUCCESS,"['Ahmad Hayel', 'Ahmad Abdel-Halim']",0.0,False,Large Dataset said 0,False,Ahmad Hayel,Ahmad Hayel Ibrahim,multiple,Done
366,366,46341,141,1876,"World Cup Intercontinental Playoffs, 2014",Jordan vs Uruguay,13-11-2013,Jordan,JO,2013,SUCCESS,"['Ahmad Hayel', 'Ahmad Abdel-Halim']",0.0,False,Large Dataset said 0,False,Ahmad Hayel,Ahmad Hayel Ibrahim,multiple,Done
367,367,46547,347,1886,"World Cup Qualifiers, Africa, 2014",Cameroon vs Libya,08-09-2013,Libya,LY,2013,SUCCESS,"['Abobaker El Swanei', 'Aboubakr Meeld']",0.0,False,Large Dataset said 0,False,Abobaker El Swanei,Abubaker Suiueinei,multiple,Done
368,368,46613,413,1889,"World Cup Qualifiers, Africa, 2014",Senegal vs Uganda,07-09-2013,Uganda,UG,2013,SUCCESS,"['Geoffrey Kizito', 'Gavin Kizito']",0.0,False,Large Dataset said 0,False,Geoffrey Kizito,G Kizito,multiple,Done
369,369,48478,78,2834,"World Cup Qualifiers, Europe, 2014",Poland vs San Marino,26-03-2013,San Marino,SM,2013,SUCCESS,"['Alessandro Della Valle', 'Alex Della Valle']",0.0,False,Large Dataset said 0,False,"['Alessandro Della Valle', 'Alex Della Valle']",A Della Valle,multiple,Multi
370,370,48522,122,2836,"World Cup Qualifiers, Europe, 2014",Moldova vs San Marino,11-10-2013,San Marino,SM,2013,SUCCESS,"['Alessandro Della Valle', 'Alex Della Valle']",0.0,False,Large Dataset said 0,False,Alessandro Della Valle,A Della Valle,multiple,Done
371,371,50625,25,1973,"World Cup Qualifiers, Africa, 2018",Mauritania vs South Sudan,13-10-2015,Mauritania,MR,2015,SUCCESS,"['Mamadou Idrissa Wade', 'Mohamed Wade']",0.0,False,Large Dataset said 0,False,Mamadou Idrissa Wade,M Wade,multiple,Done
372,372,50658,58,1974,"World Cup Qualifiers, Africa, 2018",South Sudan vs Mauritania,08-10-2015,Mauritania,MR,2015,SUCCESS,"['Mamadou Idrissa Wade', 'Mohamed Wade']",0.0,False,Large Dataset said 0,False,Mamadou Idrissa Wade,M Wade,multiple,Done
373,373,50766,166,1979,"World Cup Qualifiers, Africa, 2018",São Tomé and Príncipe vs Ethiopia,08-10-2015,Ethiopia,ET,2015,SUCCESS,"['Anteneh Tesfaye', 'Addisu Tesfaye']",0.0,False,Large Dataset said 0,False,Anteneh Tesfaye,A Tesfaye,multiple,Done
374,374,50842,242,1983,"World Cup Qualifiers, Africa, 2018",Comoros vs Ghana,13-11-2015,Comoros,KM,2015,SUCCESS,"['Said Ben Boina', 'Salim Ben Boina']",0.0,False,Large Dataset said 0,False,Salim Ben Boina,B Boina,multiple,Done
375,375,50871,271,1984,"World Cup Qualifiers, Africa, 2018",Burundi vs Seychelles,13-10-2015,Burundi,BI,2015,SUCCESS,"['Pierre Kwizera', 'Patrick Kwizera']",0.0,False,Large Dataset said 0,False,Pierre Kwizera,P Kwizera,multiple,Done
376,376,50921,321,1986,"World Cup Qualifiers, Africa, 2018",Central African Republic vs Madagascar,10-10-2015,Madagascar,MG,2015,SUCCESS,"['Tahiana Randrianarisoa', 'Mahavy Tiana Randrianarisoa', 'Jean Dieu Randrianasolo']",0.0,False,Large Dataset said 0,False,"['Tahiana Randrianarisoa', 'Jean Dieu Randrianasolo']",G Randrianarisoa,multiple,Multi
