"interval","sum_mv_prediction_correct","average_mv_prediction_correct","sample_size"
10340000,1,0.5,2
10350000,1,0.5,2
10360000,1,0.5,2
10370000,1,0.5,2
10380000,1,0.5,2
10390000,1,0.5,2
10400000,1,0.5,2
10410000,1,0.5,2
10420000,1,0.5,2
10430000,1,0.5,2
10440000,1,0.5,2
10450000,1,0.5,2
10460000,1,0.5,2
10470000,1,0.5,2
10480000,1,0.5,2
10490000,1,0.5,2
10500000,1,0.5,2
10510000,1,0.5,2
10520000,1,0.5,2
10530000,1,0.5,2
10540000,1,0.5,2
10550000,1,0.5,2
10560000,1,0.5,2
10570000,1,0.5,2
10580000,1,0.5,2
10590000,1,0.5,2
10600000,1,0.5,2
10610000,1,0.5,2
10620000,1,0.5,2
10630000,1,0.5,2
10640000,1,0.5,2
10650000,1,0.5,2
10660000,1,0.5,2
10670000,1,0.5,2
10680000,1,0.5,2
10690000,1,0.5,2
10700000,1,0.5,2
10710000,1,0.5,2
10720000,1,0.5,2
10730000,1,0.5,2
10740000,1,0.5,2
10750000,1,0.5,2
10760000,1,0.5,2
10770000,1,0.5,2
10780000,1,0.5,2
10790000,1,0.5,2
10800000,1,0.5,2
10810000,1,0.5,2
10820000,1,0.5,2
10830000,1,0.5,2
10840000,1,0.5,2
10850000,1,0.5,2
10860000,1,0.5,2
10870000,1,0.5,2
10880000,1,0.5,2
10890000,1,0.5,2
10900000,1,0.5,2
10910000,1,0.5,2
10920000,1,0.5,2
10930000,1,0.5,2
10940000,1,0.5,2
10950000,1,0.333333333333333,3
10960000,1,0.333333333333333,3
10970000,1,0.333333333333333,3
10980000,1,0.333333333333333,3
10990000,1,0.333333333333333,3
1.1e+07,1,0.333333333333333,3
11010000,1,0.333333333333333,3
11020000,1,0.333333333333333,3
11030000,1,0.333333333333333,3
11040000,1,0.333333333333333,3
11050000,1,0.333333333333333,3
11060000,1,0.333333333333333,3
11070000,1,0.333333333333333,3
11080000,1,0.333333333333333,3
11090000,1,0.333333333333333,3
11100000,1,0.333333333333333,3
11110000,1,0.333333333333333,3
11120000,1,0.333333333333333,3
11130000,1,0.333333333333333,3
11140000,1,0.333333333333333,3
11150000,1,0.333333333333333,3
11160000,1,0.333333333333333,3
11170000,1,0.333333333333333,3
11180000,1,0.333333333333333,3
11190000,1,0.333333333333333,3
11200000,1,0.333333333333333,3
